1787901351.6,-16.50,-20.19,353.3,1.27,1.25,0.37,0.28,0.17,0.18,0.26,0.45,0.75,0.78,0.37,0.32,0.22,0.30,0.31,0.48
1787901352.0,-16.50,-20.19,354.6,1.27,1.27,0.36,0.28,0.18,0.18,0.28,0.44,0.75,0.77,0.39,0.31,0.22,0.30,0.30,0.47
1787901352.5,-16.31,-20.22,350.5,1.26,1.26,0.38,0.27,0.16,0.17,0.28,0.44,0.76,0.78,0.41,0.31,0.19,0.28,0.33,0.46
1787901352.9,-16.09,-20.27,355.0,1.20,1.14,0.50,0.29,0.25,0.20,0.22,0.43,0.87,0.87,0.40,0.26,0.26,0.27,0.29,0.40
1787901353.4,-16.05,-20.27,351.0,1.10,1.07,0.46,0.29,0.27,0.25,0.25,0.44,0.96,0.93,0.41,0.27,0.25,0.21,0.29,0.35
1787901355.7,-16.06,-20.27,7.5,1.04,0.44,0.29,0.27,0.27,0.24,0.35,0.75,0.97,0.47,0.26,0.26,0.19,0.25,0.33,0.77
1787901356.1,-15.87,-20.25,7.7,1.07,0.44,0.29,0.28,0.27,0.23,0.33,0.73,0.98,0.47,0.25,0.26,0.21,0.25,0.33,0.77
1787901356.5,-15.65,-20.21,5.1,0.94,0.50,0.37,0.27,0.27,0.27,0.29,0.76,1.06,0.50,0.31,0.25,0.22,0.29,0.31,0.70
1787901357.1,-15.38,-20.19,4.5,0.89,0.96,0.29,0.25,0.23,0.30,0.33,0.81,1.14,0.55,0.34,0.24,0.25,0.22,0.36,0.67
1787901357.5,-15.16,-20.18,4.3,0.81,0.89,0.25,0.27,0.21,0.26,0.36,0.68,1.23,0.48,0.31,0.27,0.22,0.24,0.35,0.82
1787901358.0,-14.94,-20.15,1.2,0.71,0.82,0.28,0.20,0.28,0.24,0.38,0.50,1.29,0.53,0.33,0.27,0.19,0.29,0.33,0.79
1787901358.4,-14.72,-20.14,5.3,0.61,0.72,0.98,0.22,0.19,0.28,0.29,0.54,1.37,0.59,0.37,0.22,0.27,0.26,0.38,0.73
1787901358.9,-14.45,-20.11,6.3,0.55,0.59,0.88,1.65,0.20,0.20,0.32,0.62,1.48,0.64,0.28,0.30,0.22,0.24,0.36,0.61
1787901359.4,-14.41,-20.11,6.2,0.44,0.51,0.62,1.29,1.07,0.22,0.25,0.66,1.56,0.62,0.33,0.26,0.24,0.28,0.32,0.55
1787901366.6,-14.43,-20.11,195.4,1.52,0.50,0.33,0.24,0.25,0.29,0.47,0.49,0.49,0.57,0.84,2.01,0.77,0.23,0.40,0.76
1787901367.1,-14.61,-20.14,188.3,1.53,0.51,0.33,0.24,0.25,0.28,0.48,0.50,0.49,0.56,0.83,2.01,0.77,0.24,0.41,0.75
1787901367.5,-14.84,-20.16,185.2,1.46,0.50,0.27,0.27,0.22,0.27,0.35,0.61,0.52,0.63,0.90,2.04,0.25,0.21,0.35,0.67
1787901368.0,-15.06,-20.19,184.5,1.39,0.58,0.30,0.23,0.23,0.25,0.36,0.69,0.60,0.70,1.00,0.23,0.21,0.31,0.41,0.61
1787901368.5,-15.32,-20.23,187.3,1.32,0.51,0.31,0.19,0.19,0.25,0.32,0.74,0.71,0.81,1.06,0.21,0.30,0.28,0.42,0.74
1787901368.9,-15.53,-20.26,187.8,1.23,0.47,0.29,0.25,0.17,0.22,0.30,0.58,0.78,0.88,0.31,0.26,0.25,0.31,0.40,0.75
1787901369.4,-15.75,-20.29,186.6,1.16,0.41,0.28,0.23,0.22,0.20,0.33,0.62,0.86,0.88,0.29,0.30,0.24,0.32,0.36,0.85
1787901369.8,-15.97,-20.31,185.5,1.09,0.50,0.33,0.23,0.20,0.26,0.27,0.66,0.94,1.02,0.36,0.25,0.28,0.30,0.32,0.82
1787901370.2,-16.20,-20.33,185.1,1.00,0.45,0.25,0.24,0.19,0.24,0.27,0.59,0.99,0.56,0.41,0.28,0.30,0.27,0.33,0.76
1787901370.8,-16.46,-20.37,188.0,0.91,0.41,0.20,0.21,0.23,0.21,0.34,0.58,1.13,0.51,0.37,0.34,0.27,0.27,0.41,0.73
1787901371.3,-16.50,-20.38,187.9,0.80,0.38,0.27,0.17,0.19,0.25,0.31,0.65,1.22,0.59,0.42,0.27,0.22,0.30,0.41,0.82
1787901377.6,-16.49,-20.37,39.8,0.43,0.36,0.23,0.24,0.34,0.54,0.75,0.77,0.32,0.24,0.15,0.21,0.27,0.40,1.00,1.23
1787901381.3,-16.48,-20.37,357.4,1.24,1.27,0.42,0.34,0.24,0.24,0.37,0.56,0.78,0.74,0.32,0.19,0.17,0.23,0.25,0.41
1787901381.8,-16.29,-20.38,356.7,1.26,1.27,0.42,0.34,0.24,0.24,0.35,0.58,0.76,0.73,0.31,0.21,0.18,0.23,0.26,0.43
1787901382.2,-16.26,-20.38,358.0,1.15,1.18,0.53,0.35,0.29,0.24,0.34,0.61,0.85,0.79,0.32,0.18,0.22,0.20,0.24,0.37
1787901384.7,-16.26,-20.38,17.3,1.16,0.53,0.36,0.29,0.26,0.30,0.55,0.83,0.86,0.35,0.18,0.21,0.20,0.23,0.35,1.18
1787901385.1,-16.08,-20.33,11.5,1.15,0.51,0.36,0.28,0.25,0.31,0.56,0.83,0.87,0.34,0.17,0.20,0.22,0.23,0.36,1.17
1787901385.7,-15.81,-20.27,11.6,1.15,0.51,0.32,0.29,0.27,0.25,0.48,0.96,0.94,0.39,0.24,0.22,0.22,0.28,0.30,0.84
1787901386.1,-15.60,-20.22,10.8,0.99,0.46,0.37,0.28,0.29,0.28,0.34,0.88,1.01,0.34,0.33,0.23,0.24,0.26,0.41,0.80
1787901386.6,-15.56,-20.22,14.4,0.90,0.42,0.28,0.23,0.28,0.32,0.35,0.91,1.10,0.40,0.28,0.25,0.25,0.23,0.37,0.93
1787901388.4,-15.55,-20.22,358.4,0.86,0.91,0.27,0.31,0.24,0.27,0.31,0.41,1.06,0.70,0.36,0.27,0.26,0.24,0.31,0.53
1787901388.9,-15.37,-20.24,359.6,0.86,0.92,0.28,0.33,0.23,0.28,0.34,0.42,1.08,0.69,0.37,0.26,0.26,0.22,0.30,0.53
1787901389.4,-15.11,-20.26,354.5,0.81,0.83,1.04,0.22,0.30,0.24,0.35,0.45,1.19,0.78,0.39,0.27,0.21,0.17,0.30,0.48
1787901389.8,-14.93,-20.27,353.2,0.75,0.73,0.82,0.28,0.24,0.32,0.33,0.47,1.29,0.84,0.36,0.26,0.17,0.23,0.24,0.43
1787901390.4,-14.85,-20.28,352.9,0.69,0.67,0.75,1.24,0.25,0.26,0.31,0.53,1.40,0.84,0.35,0.18,0.21,0.20,0.23,0.38
1787901394.5,-14.85,-20.29,55.0,1.06,0.26,0.22,0.35,0.52,1.12,1.36,0.37,0.20,0.20,0.22,0.21,0.35,0.69,0.64,0.74
1787901400.1,-14.84,-20.29,164.0,0.90,1.35,0.41,0.20,0.20,0.20,0.19,0.31,0.69,0.61,0.72,1.02,0.27,0.24,0.33,0.48
1787901400.6,-15.02,-20.24,163.6,0.90,1.34,0.42,0.19,0.20,0.20,0.20,0.33,0.69,0.59,0.69,1.01,0.26,0.24,0.33,0.47
1787901401.0,-15.23,-20.18,162.6,0.80,1.32,0.49,0.32,0.20,0.21,0.24,0.30,0.76,0.68,0.80,1.07,0.23,0.29,0.27,0.41
1787901401.5,-15.27,-20.16,166.9,0.70,1.26,0.48,0.33,0.27,0.20,0.29,0.33,0.82,0.77,0.85,0.26,0.23,0.24,0.25,0.38
1787901402.1,-15.27,-20.16,165.4,0.71,1.25,0.47,0.32,0.29,0.23,0.27,0.34,0.84,0.79,0.87,0.26,0.24,0.24,0.26,0.36
1787901402.5,-15.27,-20.17,163.1,0.71,1.24,0.49,0.34,0.28,0.19,0.29,0.34,0.84,0.78,0.86,0.24,0.24,0.23,0.24,0.36
1787901403.0,-15.27,-20.16,160.9,0.69,1.26,0.49,0.32,0.27,0.21,0.26,0.33,0.83,0.77,0.87,0.26,0.23,0.23,0.24,0.38
1787901403.6,-15.27,-20.16,166.4,0.71,1.26,0.48,0.32,0.28,0.21,0.29,0.32,0.83,0.79,0.86,0.24,0.23,0.23,0.27,0.37
1787901404.2,-15.27,-20.16,163.7,0.70,1.26,0.47,0.33,0.28,0.21,0.27,0.34,0.84,0.78,0.87,0.25,0.25,0.24,0.24,0.40
1787901406.3,-14.89,-20.52,137.9,0.35,0.60,1.38,0.60,0.23,0.18,0.20,0.17,0.25,0.40,0.60,0.66,0.76,1.41,0.24,0.32
1787901410.3,-14.89,-20.51,74.6,0.27,0.23,0.34,0.46,0.90,1.38,0.45,0.21,0.20,0.18,0.19,0.32,0.64,0.56,0.69,0.97
1787901414.8,-14.88,-20.51,150.9,0.60,1.36,0.60,0.31,0.20,0.18,0.16,0.23,0.38,0.59,0.65,0.74,1.27,0.26,0.31,0.34
1787901421.2,-14.86,-20.51,4.8,0.58,0.64,0.93,1.69,0.25,0.35,0.38,0.64,1.45,0.48,0.20,0.20,0.21,0.17,0.29,0.63
1787901421.7,-14.67,-20.51,1.5,0.58,0.64,0.93,1.69,0.23,0.35,0.40,0.65,1.44,0.48,0.22,0.20,0.19,0.18,0.32,0.62
1787901422.2,-14.63,-20.51,4.7,0.50,0.57,0.68,1.22,0.81,0.25,0.39,0.66,1.46,0.53,0.25,0.23,0.16,0.17,0.29,0.54
1787901424.7,-14.63,-20.51,19.5,0.57,0.68,1.19,3.00,0.25,0.39,0.63,1.43,0.69,0.26,0.24,0.15,0.20,0.27,0.34,0.53
1787901425.1,-14.46,-20.45,18.3,0.57,0.68,1.21,3.00,0.25,0.40,0.62,1.45,0.67,0.24,0.27,0.18,0.17,0.27,0.36,0.53
1787901425.6,-14.43,-20.44,17.3,0.47,0.55,0.91,2.74,0.84,0.27,0.43,1.39,0.80,0.31,0.23,0.20,0.23,0.28,0.47,0.46
1787901428.0,-14.43,-20.44,35.7,0.51,0.84,2.04,0.80,0.28,0.46,1.08,1.45,0.33,0.29,0.18,0.22,0.26,0.35,0.48,0.45
1787901428.4,-14.26,-20.35,34.8,0.52,0.83,2.05,0.79,0.28,0.42,1.08,1.44,0.35,0.26,0.21,0.22,0.25,0.33,0.49,0.44
1787901428.9,-14.23,-20.33,34.6,0.43,0.56,1.50,1.06,0.87,0.28,0.77,1.61,0.44,0.32,0.27,0.29,0.28,0.45,0.41,0.38
1787901431.0,-14.23,-20.33,47.3,0.55,1.06,3.00,0.85,0.31,0.50,1.58,0.68,0.38,0.27,0.26,0.26,0.39,0.44,0.34,0.43
1787901431.5,-14.10,-20.19,47.7,0.54,1.05,3.00,0.85,0.27,0.53,1.58,0.69,0.37,0.26,0.27,0.28,0.39,0.45,0.34,0.42
1787901432.2,-14.07,-20.17,46.3,0.42,0.75,3.00,0.72,0.88,0.31,1.67,0.93,0.48,0.33,0.30,0.30,0.46,0.36,0.32,0.34
1787901435.3,-14.07,-20.17,83.3,1.78,0.99,0.86,0.25,0.82,1.62,0.48,0.36,0.32,0.30,0.40,0.43,0.30,0.36,0.38,0.51
1787901435.8,-14.06,-19.98,79.9,1.78,0.98,0.85,0.26,0.82,1.61,0.48,0.37,0.34,0.29,0.41,0.41,0.30,0.36,0.39,0.51
1787901436.3,-14.03,-19.75,82.1,1.86,0.90,0.80,1.22,0.31,1.69,0.69,0.43,0.40,0.37,0.51,0.31,0.33,0.31,0.37,0.65
1787901436.7,-13.97,-19.53,82.0,1.60,1.13,0.71,0.92,2.37,1.76,0.84,0.58,0.48,0.43,0.57,0.34,0.30,0.31,0.33,0.57
1787901437.1,-13.93,-19.32,82.4,1.30,1.10,0.53,0.79,1.94,0.41,1.04,0.67,0.56,0.53,0.58,0.36,0.27,0.28,0.27,0.53
1787901437.6,-13.89,-19.10,78.0,1.60,1.21,0.46,0.69,1.76,0.68,1.12,0.74,0.64,0.65,0.44,0.30,0.29,0.24,0.35,0.50
1787901438.0,-13.85,-18.88,79.3,1.11,1.43,0.55,0.60,1.33,1.34,0.50,0.82,0.73,0.72,0.47,0.30,0.24,0.22,0.33,0.44
1787901438.5,-13.79,-18.61,84.6,1.03,1.33,0.53,0.35,0.88,3.00,0.58,0.91,0.82,0.82,0.41,0.26,0.21,0.26,0.29,0.44
1787901439.2,-13.76,-18.33,85.5,1.19,1.28,0.52,0.36,0.61,2.99,0.67,1.00,0.89,0.93,0.39,0.21,0.24,0.24,0.27,0.43
1787901439.6,-13.75,-18.26,82.2,1.07,1.59,0.61,0.42,0.29,2.57,0.88,0.64,1.01,0.77,0.28,0.28,0.21,0.20,0.24,0.33
1787901445.6,-13.74,-18.26,209.8,1.15,0.70,1.02,1.03,0.32,0.26,0.23,0.19,0.20,0.34,0.76,2.71,0.68,0.43,0.34,2.83
1787901446.0,-13.90,-18.35,208.2,1.15,0.71,1.00,1.00,0.29,0.26,0.22,0.18,0.21,0.34,0.75,2.72,0.68,0.45,0.32,2.81
1787901446.5,-14.14,-18.47,205.4,1.17,0.62,1.01,0.91,0.66,0.31,0.30,0.30,0.30,0.41,0.82,2.99,0.64,0.37,0.24,2.75
1787901447.0,-14.34,-18.57,207.3,1.10,0.57,0.96,0.91,0.72,0.48,0.37,0.36,0.37,0.47,0.98,3.00,0.41,0.22,0.41,2.70
1787901447.4,-14.54,-18.67,205.8,0.99,0.49,0.43,0.89,0.97,0.54,0.38,0.46,0.47,0.54,1.23,1.29,0.31,0.18,0.40,2.62
1787901447.9,-14.73,-18.77,203.4,0.97,0.55,0.44,0.81,0.94,0.71,0.51,0.52,0.54,0.62,1.44,0.77,0.16,0.30,0.40,2.56
1787901448.3,-14.93,-18.87,203.0,0.90,0.49,0.35,0.34,0.84,0.76,0.61,0.58,0.62,0.73,1.49,0.17,0.23,0.32,0.47,2.47
1787901448.9,-14.97,-18.89,207.5,0.81,0.41,0.31,0.35,0.84,0.91,0.68,0.63,0.69,0.90,0.22,0.24,0.28,0.29,0.50,2.40
1787901455.6,-14.96,-18.87,54.1,1.00,0.23,0.24,0.28,0.31,0.79,2.35,0.74,0.39,0.31,0.35,0.84,0.79,0.68,0.69,0.72
1787901461.7,-14.94,-18.87,183.0,2.37,0.79,0.39,0.27,0.34,0.85,0.84,0.69,0.64,0.70,0.91,0.23,0.26,0.31,0.30,0.54
1787901462.1,-15.13,-18.87,182.5,2.41,0.79,0.41,0.29,0.35,0.86,0.84,0.69,0.64,0.69,0.92,0.22,0.26,0.29,0.32,0.53
1787901462.5,-15.35,-18.88,181.3,2.32,0.89,0.39,0.35,0.28,0.37,1.06,0.77,0.67,0.78,0.98,0.26,0.28,0.25,0.29,0.48
1787901463.0,-15.57,-18.88,178.2,2.23,0.87,0.52,0.34,0.29,0.39,1.08,0.89,0.75,0.82,0.32,0.28,0.24,0.21,0.30,0.55
1787901463.5,-15.82,-18.86,178.4,1.74,1.10,0.56,0.33,0.33,0.31,0.45,0.98,0.84,0.92,0.33,0.29,0.21,0.21,0.24,0.53
1787901464.1,-16.13,-18.87,177.6,2.07,1.00,0.51,0.35,0.30,0.37,0.50,1.08,0.93,1.05,0.38,0.20,0.21,0.22,0.24,0.53
1787901464.6,-16.39,-18.87,177.4,1.94,2.58,0.49,0.44,0.33,0.32,0.43,1.17,1.02,1.16,0.28,0.23,0.19,0.19,0.27,0.46
1787901465.1,-16.62,-18.87,177.1,1.87,2.60,0.51,0.40,0.38,0.32,0.46,1.26,1.11,0.60,0.28,0.20,0.17,0.22,0.31,0.44
1787901465.6,-16.69,-18.87,179.4,1.38,2.53,0.50,0.38,0.37,0.37,0.42,0.79,1.22,0.68,0.25,0.18,0.18,0.23,0.26,0.38
1787901472.2,-16.71,-18.86,332.4,0.58,1.26,0.72,0.30,0.20,0.19,0.42,0.25,0.35,0.94,1.48,0.57,0.40,0.38,0.39,0.40
1787901472.7,-16.70,-18.86,332.0,0.59,1.23,0.71,0.31,0.21,0.19,0.23,0.24,0.33,0.94,1.50,0.55,0.40,0.40,0.37,0.39
1787901475.3,-16.71,-18.86,353.0,1.27,1.29,0.34,0.19,0.18,0.22,0.24,0.32,0.49,1.77,0.72,0.45,0.38,0.39,0.39,0.56
1787901475.9,-16.45,-18.92,348.3,1.28,1.29,0.34,0.19,0.17,0.23,0.25,0.32,0.48,1.77,0.73,0.44,0.36,0.40,0.38,0.56
1787901476.4,-16.19,-19.00,345.9,1.17,1.15,0.53,0.28,0.18,0.19,0.26,0.36,0.55,1.86,0.62,0.42,0.37,0.32,0.34,0.46
1787901477.0,-16.09,-19.01,349.8,1.08,1.07,0.51,0.31,0.25,0.23,0.25,0.43,0.61,1.96,0.61,0.43,0.31,0.25,0.34,0.37
1787901479.3,-16.10,-19.01,1.9,1.00,1.18,0.41,0.26,0.23,0.24,0.36,0.58,2.01,0.89,0.43,0.35,0.25,0.28,0.35,1.11
1787901479.8,-15.91,-19.02,0.0,1.00,1.17,0.42,0.25,0.24,0.23,0.38,0.58,1.99,0.89,0.45,0.37,0.26,0.29,0.35,1.13
1787901480.2,-15.69,-19.02,359.7,0.94,1.00,0.41,0.28,0.24,0.24,0.32,0.55,2.06,1.01,0.47,0.31,0.25,0.31,0.33,1.07
1787901480.7,-15.46,-19.03,356.7,0.83,0.95,0.39,0.34,0.25,0.27,0.32,0.60,2.14,0.82,0.49,0.30,0.26,0.28,0.41,0.99
1787901481.1,-15.24,-19.05,358.2,0.77,0.85,1.03,0.34,0.27,0.27,0.32,0.61,1.83,0.87,0.49,0.29,0.30,0.23,0.37,0.92
1787901481.5,-15.02,-19.05,357.8,0.70,0.75,0.89,0.34,0.32,0.27,0.34,0.55,1.89,0.90,0.35,0.29,0.20,0.31,0.97,0.83
1787901482.0,-14.80,-19.05,356.5,0.61,0.69,0.82,0.31,0.29,0.34,0.34,0.54,2.37,0.81,0.36,0.25,0.30,0.28,1.00,0.74
1787901482.4,-14.58,-19.05,359.5,0.52,0.64,0.77,1.22,0.27,0.33,0.38,0.57,2.45,0.84,0.42,0.30,0.27,0.77,0.91,0.63
1787901482.9,-14.54,-19.05,0.0,0.45,0.55,0.65,1.12,3.00,0.30,0.42,0.61,2.52,0.88,0.31,0.31,0.68,0.73,0.76,0.52
1787901487.0,-14.54,-19.06,60.1,0.89,2.69,0.28,0.41,0.51,1.20,1.13,0.47,0.34,0.24,0.75,0.88,0.61,0.48,0.53,0.59
1787901487.4,-14.44,-18.90,55.8,0.89,2.68,0.28,0.42,0.52,1.22,1.12,0.44,0.35,0.26,0.74,0.89,0.59,0.49,0.52,0.60
1787901487.9,-14.32,-18.72,52.7,0.69,1.75,0.51,0.27,0.43,0.99,2.23,0.54,0.40,0.33,0.80,0.90,0.53,0.41,0.49,0.52
1787901488.4,-14.18,-18.53,56.7,0.62,1.65,0.76,0.20,0.35,0.67,2.35,0.69,0.48,0.87,0.83,0.68,0.49,0.38,0.44,0.46
1787901488.9,-14.12,-18.45,53.7,0.48,1.32,1.19,0.39,0.22,0.41,2.67,1.02,0.58,0.94,0.90,0.68,0.37,0.37,0.34,0.38
1787901496.2,-14.11,-18.43,229.1,0.59,0.99,0.93,0.74,0.45,0.34,0.35,0.36,0.44,0.92,3.00,0.41,0.26,0.21,2.70,1.13
1787901496.6,-14.23,-18.57,229.8,0.57,0.98,0.92,0.73,0.46,0.37,0.35,0.35,0.45,0.92,3.00,0.43,0.27,0.21,2.69,1.15
1787901497.1,-14.26,-18.60,227.4,0.49,0.44,0.88,0.95,0.51,0.36,0.42,0.43,0.56,1.01,2.98,0.40,0.18,0.44,2.62,1.07
1787901503.5,-14.26,-18.58,74.1,1.40,0.96,0.30,0.19,0.48,2.60,0.89,0.49,0.92,0.85,0.75,0.40,0.39,0.42,0.43,0.55
1787901503.9,-14.19,-18.40,77.2,1.41,0.96,0.30,0.20,0.46,2.62,0.94,0.50,0.92,0.88,0.74,0.51,0.37,0.42,0.42,0.55
1787901504.4,-14.13,-18.19,70.1,1.13,2.36,0.36,0.20,0.16,2.68,1.11,0.59,0.51,0.95,0.78,0.51,0.39,0.38,0.39,0.49
1787901504.8,-14.05,-17.98,71.7,0.95,3.00,0.38,0.29,0.19,0.16,1.31,0.77,0.58,1.01,0.79,0.41,0.39,0.34,0.42,0.43
1787901505.2,-13.98,-17.77,74.6,0.89,2.99,0.51,0.28,0.25,0.20,1.44,0.85,0.66,1.04,0.80,0.43,0.36,0.30,0.38,0.46
1787901505.7,-13.91,-17.56,71.1,0.73,2.98,0.51,0.29,0.27,0.26,0.25,0.92,0.74,1.13,0.68,0.44,0.30,0.30,0.28,0.41
1787901506.2,-13.90,-17.52,68.4,0.65,3.00,0.60,0.38,0.27,0.29,0.30,1.04,0.82,1.19,0.53,0.38,0.27,0.29,0.24,0.35
1787901508.7,-13.90,-17.53,90.9,3.00,0.66,0.44,0.26,0.29,0.31,0.32,0.89,1.23,0.73,0.42,0.28,0.28,0.24,0.32,0.59
1787901509.1,-13.89,-17.34,88.3,2.98,0.66,0.41,0.26,0.30,0.29,0.31,0.91,1.24,0.74,0.41,0.28,0.28,0.23,0.33,0.61
1787901509.6,-13.88,-17.12,84.2,2.40,0.80,0.40,0.29,0.25,0.30,0.36,0.95,1.33,0.82,0.41,0.31,0.20,0.24,0.31,0.53
1787901510.2,-13.85,-16.83,87.3,1.65,1.01,0.48,0.33,0.27,0.28,0.39,1.02,1.40,0.90,0.36,0.25,0.20,0.24,0.30,0.46
1787901510.7,-13.85,-16.60,86.0,1.85,1.10,0.42,0.29,0.31,0.29,0.39,0.55,1.50,0.76,0.40,0.24,0.23,0.25,0.32,0.44
1787901511.1,-13.82,-16.32,85.9,1.79,1.03,0.43,0.36,0.27,0.33,0.34,0.60,1.59,0.82,0.30,0.21,0.22,0.25,0.27,0.49
1787901511.6,-13.80,-16.10,84.0,1.22,1.25,0.48,0.33,0.31,0.32,0.38,0.64,1.67,0.87,0.34,0.24,0.23,0.24,0.24,0.42
1787901512.1,-13.80,-16.07,79.5,1.10,1.37,0.45,0.34,0.34,0.30,0.41,0.64,1.74,0.96,0.33,0.25,0.21,0.19,0.23,0.38
1787901519.5,-13.79,-16.04,256.0,1.36,1.51,0.38,0.27,0.22,0.20,0.19,0.35,0.53,2.75,0.69,0.36,0.31,0.35,0.39,0.49
1787901520.0,-13.85,-16.22,257.1,1.35,1.50,0.39,0.25,0.21,0.18,0.19,0.35,0.53,2.75,0.69,0.39,0.31,0.32,0.38,0.49
1787901520.5,-13.91,-16.44,254.1,1.26,1.72,0.40,0.27,0.21,0.24,0.23,0.35,0.61,2.82,0.52,0.32,0.36,0.27,0.36,0.49
1787901521.0,-13.92,-16.48,252.3,1.24,1.57,0.53,0.31,0.24,0.24,0.28,0.31,0.64,2.84,0.56,0.34,0.28,0.28,0.31,0.42
1787901527.7,-13.93,-16.46,96.5,2.12,0.52,0.35,0.25,0.31,0.32,0.49,1.19,1.62,0.52,0.30,0.24,0.25,0.28,0.36,0.70
1787901528.1,-13.94,-16.27,94.7,2.14,0.54,0.34,0.25,0.28,0.30,0.46,1.19,1.63,0.54,0.29,0.23,0.28,0.31,0.37,0.70
1787901528.6,-13.97,-16.04,96.3,2.76,0.51,0.30,0.31,0.26,0.33,0.36,1.30,1.66,0.60,0.34,0.27,0.27,0.28,0.39,0.62
1787901529.0,-13.99,-15.82,98.0,2.69,0.64,0.31,0.24,0.26,0.25,0.38,0.75,1.74,0.51,0.33,0.30,0.25,0.26,0.38,0.71
1787901529.5,-14.01,-15.56,92.5,2.61,0.60,0.33,0.23,0.22,0.27,0.43,0.77,1.81,0.54,0.37,0.28,0.23,0.31,0.42,0.65
1787901530.0,-14.02,-15.34,92.3,2.52,0.65,0.30,0.26,0.23,0.30,0.32,0.82,1.89,0.61,0.39,0.27,0.26,0.30,0.38,0.63
1787901530.4,-14.04,-15.12,92.9,2.45,0.63,0.40,0.25,0.21,0.24,0.40,0.66,1.97,0.65,0.38,0.28,0.29,0.34,0.33,0.60
1787901530.8,-14.05,-14.90,91.8,2.37,0.58,0.38,0.21,0.24,0.20,0.31,0.73,2.06,0.62,0.34,0.29,0.27,0.31,0.38,0.78
1787901531.3,-14.07,-14.68,92.1,2.30,0.53,0.33,0.31,0.19,0.25,0.31,0.72,2.12,0.67,0.35,0.28,0.30,0.25,0.36,0.71
1787901531.8,-14.10,-14.41,93.0,2.25,0.68,0.36,0.27,0.26,0.23,0.34,0.60,2.23,0.71,0.39,0.33,0.21,0.31,0.33,0.65
1787901532.3,-14.11,-14.18,91.3,2.19,0.62,0.35,0.29,0.27,0.27,0.28,0.68,2.32,0.77,0.38,0.26,0.26,0.28,0.31,0.60
1787901532.7,-14.11,-14.15,92.5,2.09,0.62,0.31,0.27,0.23,0.31,0.30,0.53,2.40,0.65,0.41,0.26,0.27,0.25,0.42,0.61
1787901539.6,-14.11,-14.13,266.7,1.97,1.06,0.44,0.25,0.23,0.24,0.28,0.51,1.32,0.91,0.52,0.30,0.26,0.28,0.31,0.47
1787901540.0,-14.12,-14.31,261.5,1.99,1.05,0.45,0.26,0.28,0.23,0.29,0.50,1.31,0.91,0.52,0.31,0.25,0.27,0.31,0.45
1787901540.5,-14.13,-14.36,264.0,1.29,1.26,0.48,0.37,0.24,0.29,0.30,0.53,1.34,0.99,0.35,0.30,0.25,0.29,0.25,0.41
1787901547.6,-14.13,-14.38,69.6,0.79,2.15,0.59,0.31,0.22,0.27,0.25,0.33,0.68,2.35,0.59,0.40,0.24,0.28,0.30,0.42
1787901548.0,-14.07,-14.20,72.4,0.76,2.16,0.61,0.32,0.22,0.25,0.24,0.34,0.68,2.36,0.60,0.40,0.25,0.27,0.30,0.41
1787901548.6,-14.06,-14.16,74.2,0.61,2.02,0.59,0.32,0.27,0.25,0.31,0.30,0.74,2.38,0.58,0.41,0.25,0.24,0.24,0.39
1787901550.4,-14.06,-14.16,86.7,1.30,0.94,0.51,0.30,0.25,0.27,0.30,0.48,1.98,1.01,0.44,0.26,0.27,0.23,0.26,0.48
1787901550.8,-14.04,-13.98,80.8,1.33,0.92,0.53,0.30,0.26,0.28,0.32,0.47,1.99,1.02,0.43,0.26,0.27,0.24,0.27,0.51
1787901551.3,-14.01,-13.71,80.2,1.19,1.21,0.48,0.31,0.28,0.28,0.38,0.41,1.46,1.13,0.46,0.30,0.22,0.20,0.29,0.41
1787901552.1,-13.99,-13.56,85.7,1.09,1.09,0.49,0.40,0.25,0.32,0.34,0.48,2.19,1.00,0.36,0.22,0.19,0.23,0.30,0.35
1787901552.6,-13.99,-13.57,85.6,1.10,1.11,0.50,0.40,0.29,0.33,0.36,0.49,2.19,0.98,0.39,0.21,0.20,0.23,0.29,0.36
1787901554.3,-13.99,-13.57,96.9,1.87,0.70,0.40,0.32,0.29,0.32,0.47,0.74,2.65,0.42,0.26,0.20,0.21,0.26,0.29,0.68
1787901554.8,-14.00,-13.38,97.9,1.86,0.72,0.41,0.33,0.28,0.34,0.47,0.76,2.64,0.43,0.25,0.20,0.21,0.26,0.31,0.65
1787901555.2,-14.03,-13.16,90.7,1.81,0.64,0.37,0.35,0.27,0.35,0.40,0.76,2.70,0.46,0.23,0.22,0.23,0.26,0.28,0.62
1787901555.7,-14.05,-12.93,93.2,1.73,0.59,0.39,0.32,0.33,0.29,0.42,0.80,2.76,0.51,0.27,0.26,0.24,0.22,0.28,0.60
1787901556.2,-14.06,-12.66,93.7,1.67,0.67,0.36,0.29,0.32,0.33,0.42,0.70,2.84,0.58,0.30,0.25,0.20,0.20,0.28,0.53
1787901556.6,-14.08,-12.44,94.0,1.57,0.75,0.42,0.30,0.26,0.36,0.38,0.77,2.92,0.47,0.34,0.19,0.18,0.20,0.34,0.54
1787901557.1,-14.08,-12.22,96.9,1.45,0.71,0.37,0.29,0.28,0.29,0.42,0.81,3.00,0.51,0.36,0.21,0.19,0.21,0.33,0.61
