1787896415.4,-2.14,-4.41,176.7,1.94,0.95,0.47,0.39,0.32,0.32,0.43,1.18,1.05,0.59,0.30,0.25,0.19,0.20,0.33,0.49,tick=93480 goal=0
1787896415.7,-2.26,-4.42,177.9,1.87,2.41,0.51,0.38,0.35,0.31,0.44,1.23,1.09,0.61,0.29,0.23,0.19,0.20,0.32,0.48,tick=93521 goal=0
1787896415.9,-2.32,-4.41,178.7,1.86,2.40,0.50,0.38,0.35,0.33,0.45,1.25,1.11,0.62,0.30,0.22,0.19,0.24,0.33,0.46,tick=93541 goal=0
1787896416.2,-2.38,-4.41,180.2,1.84,2.40,0.48,0.38,0.36,0.30,0.45,1.27,1.15,0.63,0.32,0.21,0.20,0.23,0.32,0.44,tick=93562 goal=0
1787896416.4,-2.47,-4.41,177.5,1.81,2.44,0.49,0.36,0.39,0.35,0.39,1.28,1.15,0.64,0.31,0.22,0.19,0.24,0.32,0.45,tick=93583 goal=0
1787896416.6,-2.52,-4.41,174.9,1.81,2.43,0.48,0.35,0.38,0.35,0.41,1.32,1.20,0.65,0.29,0.20,0.20,0.24,0.29,0.41,tick=93611 goal=0
1787896416.9,-2.58,-4.40,177.0,1.76,2.37,0.47,0.36,0.37,0.35,0.40,1.35,1.23,0.67,0.29,0.21,0.20,0.23,0.27,0.40,tick=93632 goal=0
1787896417.1,-2.67,-4.40,181.7,1.78,2.38,0.46,0.38,0.37,0.37,0.41,0.83,1.24,0.70,0.26,0.21,0.23,0.27,0.29,0.39,tick=93653 goal=0
1787896417.3,-2.72,-4.40,177.0,1.72,2.30,0.46,0.36,0.36,0.38,0.42,0.83,1.26,0.68,0.27,0.19,0.22,0.24,0.27,0.36,tick=93682 goal=0
1787896417.9,-2.79,-4.40,177.7,1.71,2.30,0.43,0.35,0.34,0.40,0.41,0.82,1.29,0.69,0.27,0.24,0.25,0.25,0.28,0.35,tick=93706 goal=0
1787896419.4,-2.79,-4.40,194.2,1.44,0.63,0.40,0.32,0.40,0.38,0.61,1.35,1.34,0.31,0.23,0.22,0.22,0.24,0.34,0.89,tick=93888 goal=0
1787896419.6,-2.85,-4.41,195.3,1.44,0.65,0.42,0.31,0.38,0.40,0.62,1.37,1.38,0.34,0.24,0.26,0.23,0.26,0.32,0.86,tick=93910 goal=0
1787896419.8,-2.91,-4.42,189.2,1.44,0.62,0.37,0.31,0.37,0.40,0.56,1.36,1.39,0.34,0.26,0.24,0.23,0.24,0.30,0.83,tick=93931 goal=0
1787896420.0,-2.97,-4.43,193.7,1.44,0.64,0.37,0.31,0.34,0.42,0.53,1.39,1.42,0.35,0.26,0.26,0.24,0.27,0.29,0.81,tick=93952 goal=0
1787896420.4,-3.06,-4.45,187.9,1.60,0.63,0.37,0.33,0.34,0.43,0.49,1.46,1.45,0.37,0.29,0.26,0.21,0.27,0.27,0.80,tick=93983 goal=0
1787896420.6,-3.12,-4.47,188.1,1.58,0.59,0.35,0.33,0.33,0.43,0.48,1.46,1.48,0.35,0.30,0.26,0.23,0.26,0.27,0.75,tick=94003 goal=0
1787896420.8,-3.17,-4.48,189.2,1.55,0.61,0.36,0.32,0.29,0.43,0.48,1.50,1.50,0.38,0.30,0.26,0.24,0.24,0.28,0.75,tick=94024 goal=0
1787896421.1,-3.25,-4.49,190.4,1.53,0.57,0.36,0.32,0.30,0.39,0.48,1.52,1.51,0.41,0.31,0.26,0.24,0.24,0.26,0.75,tick=94045 goal=0
1787896421.3,-3.31,-4.50,186.3,1.50,1.47,0.38,0.29,0.31,0.37,0.51,1.52,1.54,0.43,0.33,0.26,0.23,0.21,0.25,0.73,tick=94074 goal=0
1787896421.5,-3.37,-4.51,188.5,1.49,1.43,0.38,0.29,0.29,0.35,0.51,1.59,1.54,0.43,0.33,0.25,0.25,0.23,0.33,0.70,tick=94094 goal=0
1787896421.7,-3.43,-4.52,189.3,1.45,1.42,0.41,0.30,0.30,0.34,0.53,1.62,1.58,0.44,0.34,0.26,0.23,0.20,0.37,0.69,tick=94115 goal=0
1787896421.9,-3.49,-4.53,189.4,1.43,1.44,0.40,0.27,0.30,0.33,0.52,1.64,1.62,0.45,0.33,0.27,0.21,0.22,0.39,0.67,tick=94136 goal=0
1787896422.1,-3.55,-4.54,189.9,1.42,1.41,0.39,0.28,0.29,0.34,0.54,1.65,1.62,0.46,0.34,0.26,0.21,0.19,0.39,0.67,tick=94157 goal=0
1787896422.3,-3.61,-4.54,193.2,1.39,1.52,0.41,0.26,0.30,0.32,0.54,1.67,1.65,0.47,0.34,0.25,0.19,0.19,0.37,0.66,tick=94178 goal=0
1787896422.5,-3.67,-4.55,191.9,1.37,1.55,0.39,0.29,0.26,0.30,0.55,1.69,1.65,0.51,0.31,0.26,0.19,0.21,0.38,0.65,tick=94199 goal=0
1787896422.7,-3.73,-4.56,191.6,1.37,1.51,0.39,0.28,0.26,0.34,0.54,1.71,1.70,0.51,0.34,0.22,0.18,0.23,0.38,0.89,tick=94220 goal=0
1787896422.9,-3.79,-4.57,188.2,1.35,1.52,0.38,0.29,0.26,0.34,0.55,0.94,1.71,0.51,0.33,0.22,0.19,0.26,0.35,0.86,tick=94240 goal=0
1787896423.1,-3.84,-4.58,190.2,1.32,1.53,0.39,0.30,0.24,0.34,0.53,0.97,1.73,0.53,0.32,0.20,0.20,0.28,0.35,0.87,tick=94261 goal=0
1787896423.4,-3.91,-4.59,188.3,1.29,1.53,0.35,0.30,0.26,0.32,0.45,0.96,1.74,0.54,0.32,0.19,0.19,0.31,0.35,0.85,tick=94282 goal=0
1787896423.6,-3.99,-4.60,191.1,1.26,1.50,0.35,0.30,0.25,0.30,0.42,0.97,1.79,0.57,0.34,0.20,0.22,0.31,0.36,0.83,tick=94312 goal=0
1787896423.9,-4.05,-4.61,190.2,1.24,1.49,0.33,0.30,0.27,0.29,0.42,0.98,1.81,0.57,0.33,0.22,0.23,0.31,0.44,0.85,tick=94333 goal=0
1787896424.1,-4.11,-4.63,185.9,1.22,1.46,0.33,0.30,0.28,0.27,0.42,1.01,1.83,0.59,0.30,0.23,0.24,0.31,0.46,0.83,tick=94354 goal=0
1787896424.3,-4.17,-4.63,187.4,1.20,1.47,0.89,0.28,0.28,0.27,0.42,1.05,1.86,0.59,0.26,0.22,0.25,0.28,0.44,1.14,tick=94375 goal=0
1787896424.6,-4.26,-4.65,188.3,1.19,1.46,0.89,0.28,0.27,0.30,0.41,1.04,1.87,0.60,0.27,0.24,0.27,0.29,0.44,1.13,tick=94405 goal=0
1787896424.8,-4.31,-4.65,187.8,1.14,1.43,0.88,0.27,0.29,0.28,0.41,0.87,1.90,0.61,0.28,0.24,0.28,0.28,0.41,1.10,tick=94426 goal=0
1787896425.0,-4.37,-4.67,188.7,1.13,1.41,0.90,0.25,0.28,0.30,0.42,0.87,1.92,0.61,0.27,0.27,0.24,0.26,0.41,1.09,tick=94447 goal=0
1787896425.2,-4.43,-4.67,190.8,1.09,1.40,0.89,0.25,0.27,0.29,0.37,0.85,1.95,0.62,0.28,0.30,0.28,0.29,0.39,1.06,tick=94468 goal=0
1787896425.4,-4.49,-4.68,185.9,1.08,1.42,0.90,0.25,0.26,0.31,0.34,0.85,1.97,0.64,0.28,0.27,0.27,0.29,0.36,1.06,tick=94489 goal=0
1787896425.6,-4.55,-4.69,187.2,1.06,1.44,0.92,0.73,0.26,0.31,0.35,0.85,1.97,0.65,0.31,0.29,0.25,0.31,0.37,1.04,tick=94510 goal=0
1787896425.8,-4.61,-4.70,187.5,1.02,1.52,0.96,0.74,0.25,0.30,0.36,0.88,1.98,0.65,0.33,0.29,0.23,0.32,0.37,1.01,tick=94531 goal=0
1787896426.0,-4.67,-4.71,187.1,1.00,1.51,0.95,0.73,0.24,0.31,0.34,0.88,2.03,0.65,0.31,0.29,0.25,0.35,0.34,1.05,tick=94552 goal=0
1787896426.3,-4.73,-4.72,189.3,0.97,1.52,0.97,0.78,0.24,0.29,0.36,0.90,2.07,0.65,0.34,0.29,0.25,0.31,0.34,0.99,tick=94573 goal=0
1787896426.5,-4.79,-4.72,191.0,0.97,1.51,0.94,0.77,0.44,0.30,0.36,0.89,2.07,0.65,0.34,0.30,0.28,0.32,0.46,1.00,tick=94593 goal=0
1787896426.7,-4.85,-4.73,187.3,0.93,1.50,0.95,0.78,0.45,0.29,0.38,0.91,2.09,0.65,0.34,0.28,0.28,0.30,0.46,0.99,tick=94615 goal=0
1787896426.9,-4.91,-4.74,186.2,0.89,1.46,0.95,0.78,0.47,0.29,0.39,0.92,2.12,0.66,0.39,0.26,0.28,0.30,0.46,0.98,tick=94635 goal=0
1787896427.1,-4.97,-4.75,187.7,0.91,1.47,0.94,0.73,0.73,0.25,0.41,0.90,2.13,0.67,0.37,0.27,0.32,0.28,0.45,0.96,tick=94656 goal=0
1787896427.3,-5.03,-4.75,186.0,0.88,1.45,0.91,0.71,0.72,0.25,0.40,0.94,2.16,0.49,0.37,0.28,0.30,0.28,0.46,0.91,tick=94677 goal=0
1787896427.5,-5.09,-4.76,186.8,0.85,0.44,0.91,0.71,0.74,0.29,0.39,0.94,2.18,0.51,0.38,0.30,0.31,0.26,0.46,0.89,tick=94698 goal=0
1787896427.7,-5.15,-4.76,186.6,0.83,0.41,0.89,0.72,0.74,0.41,0.40,0.77,2.20,0.50,0.38,0.31,0.29,0.28,0.46,0.89,tick=94719 goal=0
1787896427.9,-5.21,-4.77,191.7,0.83,0.41,0.86,0.70,0.72,0.43,0.40,0.80,2.22,0.51,0.35,0.33,0.27,0.30,0.45,0.86,tick=94740 goal=0
1787896428.1,-5.27,-4.78,187.6,0.80,0.40,0.88,0.70,0.69,0.45,0.38,0.78,2.23,0.50,0.35,0.32,0.25,0.33,0.46,0.84,tick=94761 goal=0
1787896428.3,-5.33,-4.79,192.3,0.78,0.39,0.84,0.69,0.68,0.48,0.36,0.79,2.27,0.53,0.35,0.34,0.24,0.36,0.46,0.85,tick=94782 goal=0
1787896428.6,-5.39,-4.80,191.5,0.76,0.42,0.84,0.70,0.67,0.51,0.33,0.79,2.29,0.56,0.34,0.33,0.25,0.36,0.42,0.81,tick=94803 goal=0
1787896428.8,-5.45,-4.81,194.9,0.74,0.39,0.83,0.69,0.68,0.50,0.33,0.81,2.32,0.56,0.36,0.31,0.28,0.36,0.43,0.80,tick=94823 goal=0
1787896429.0,-5.50,-4.82,187.3,0.71,0.41,0.81,0.69,0.68,0.52,0.37,0.83,2.34,0.59,0.39,0.30,0.28,0.35,0.44,0.79,tick=94844 goal=0
1787896429.2,-5.56,-4.83,184.8,0.70,0.41,0.81,0.72,0.67,0.52,0.39,0.68,2.34,0.59,0.40,0.29,0.29,0.35,0.48,0.73,tick=94865 goal=0
1787896429.4,-5.63,-4.85,186.4,0.67,0.42,0.80,0.69,0.70,0.69,0.43,0.66,2.39,0.60,0.41,0.26,0.31,0.35,0.58,0.72,tick=94888 goal=0
1787896429.7,-5.72,-4.86,189.4,0.64,0.38,0.79,0.71,0.70,0.76,0.48,0.69,2.38,0.62,0.42,0.26,0.32,0.37,0.59,0.71,tick=94909 goal=0
1787896429.9,-5.77,-4.87,187.3,0.63,0.38,0.22,0.71,0.70,0.77,0.54,0.67,2.41,0.63,0.41,0.27,0.33,0.35,0.60,0.68,tick=94937 goal=0
1787896430.1,-5.83,-4.87,188.0,0.60,0.36,0.21,0.72,0.68,0.79,0.56,0.69,2.41,0.66,0.44,0.30,0.34,0.34,0.60,0.64,tick=94958 goal=0
1787896430.6,-5.89,-4.88,191.1,0.57,0.33,0.21,0.71,0.67,0.78,0.58,0.71,2.46,0.66,0.40,0.32,0.33,0.32,0.60,0.63,tick=94982 goal=0
1787896437.5,-5.90,-4.88,1.7,2.36,0.75,0.45,0.29,0.32,0.34,0.53,0.64,0.55,0.36,0.27,0.73,0.65,0.71,0.58,0.49,tick=95692 goal=0
1787896437.7,-5.84,-4.88,0.4,2.36,0.70,0.45,0.29,0.32,0.35,0.47,0.67,0.57,0.37,0.24,0.75,0.64,0.71,0.55,0.59,tick=95714 goal=0
1787896437.9,-5.77,-4.88,3.4,2.34,0.71,0.45,0.29,0.35,0.34,0.41,0.66,0.60,0.36,0.22,0.75,0.67,0.71,0.55,0.58,tick=95739 goal=0
1787896438.1,-5.71,-4.88,359.6,2.34,0.71,0.44,0.30,0.31,0.34,0.40,0.72,0.63,0.41,0.26,0.75,0.64,0.72,0.54,0.58,tick=95760 goal=0
1787896438.3,-5.65,-4.88,2.7,2.32,0.95,0.43,0.32,0.28,0.36,0.39,0.74,0.66,0.42,0.25,0.77,0.66,0.74,0.50,0.55,tick=95781 goal=0
1787896438.6,-5.59,-4.88,359.9,2.31,1.03,0.45,0.36,0.27,0.35,0.39,0.77,0.66,0.45,0.99,0.77,0.66,0.73,0.51,0.55,tick=95802 goal=0
1787896438.8,-5.53,-4.88,0.2,2.29,1.01,0.42,0.36,0.27,0.35,0.38,0.77,0.70,0.46,0.98,0.77,0.66,0.73,0.47,0.55,tick=95823 goal=0
1787896439.1,-5.47,-4.89,358.6,2.29,1.00,0.44,0.36,0.27,0.37,0.42,0.78,0.71,0.48,0.97,0.75,0.70,0.72,0.45,0.52,tick=95844 goal=0
1787896439.3,-5.38,-4.88,357.6,2.22,1.03,0.48,0.37,0.28,0.33,0.43,0.82,0.73,0.49,0.96,0.74,0.71,0.72,0.38,0.50,tick=95875 goal=0
1787896439.6,-5.29,-4.88,357.0,2.21,1.01,0.50,0.34,0.29,0.31,0.42,0.82,0.76,0.51,0.97,0.73,0.69,0.48,0.33,0.49,tick=95896 goal=0
1787896439.8,-5.24,-4.88,358.4,2.18,1.00,0.49,0.34,0.32,0.29,0.45,0.83,0.77,0.53,0.97,0.72,0.67,0.46,0.27,0.48,tick=95924 goal=0
1787896440.0,-5.18,-4.88,1.1,2.16,1.00,0.48,0.31,0.34,0.27,0.44,0.83,0.81,0.54,0.91,0.71,0.66,0.42,0.25,0.47,tick=95945 goal=0
1787896440.3,-5.11,-4.88,0.8,2.14,0.96,0.46,0.33,0.35,0.28,0.45,0.86,0.82,0.48,0.88,0.72,0.64,0.42,0.26,0.45,tick=95966 goal=0
1787896440.5,-5.04,-4.88,1.9,2.11,0.94,0.45,0.33,0.35,0.31,0.46,0.90,0.86,0.46,0.89,0.70,0.64,0.38,0.28,0.44,tick=95994 goal=0
1787896440.7,-4.98,-4.88,0.9,2.10,0.93,0.43,0.33,0.35,0.31,0.47,0.89,0.89,0.47,0.90,0.70,0.65,0.37,0.30,0.43,tick=96015 goal=0
1787896440.9,-4.90,-4.88,359.9,2.07,0.95,0.40,0.36,0.33,0.33,0.45,0.90,0.91,0.48,0.93,0.72,0.68,0.20,0.30,0.41,tick=96041 goal=0
1787896441.2,-4.84,-4.88,357.5,2.04,0.92,0.40,0.37,0.30,0.34,0.43,0.92,0.93,1.72,0.93,0.71,0.67,0.18,0.30,0.42,tick=96062 goal=0
1787896441.4,-4.78,-4.88,359.6,2.02,0.92,0.40,0.37,0.30,0.34,0.38,0.91,0.95,1.75,0.96,0.72,0.44,0.20,0.29,0.39,tick=96084 goal=0
1787896441.6,-4.72,-4.88,359.1,2.01,0.91,0.41,0.37,0.32,0.36,0.35,0.71,0.97,1.76,0.98,0.74,0.42,0.20,0.30,0.39,tick=96105 goal=0
1787896441.9,-4.63,-4.88,358.7,1.97,0.93,0.41,0.36,0.32,0.37,0.36,0.71,1.02,1.79,0.96,0.75,0.19,0.23,0.27,0.40,tick=96136 goal=0
1787896442.1,-4.57,-4.88,2.8,1.94,0.91,0.44,0.35,0.33,0.36,0.38,0.71,1.03,1.80,0.99,0.75,0.19,0.24,0.28,0.46,tick=96157 goal=0
1787896442.3,-4.51,-4.88,356.4,1.92,0.95,0.49,0.33,0.34,0.34,0.40,0.72,1.07,1.80,1.00,0.76,0.20,0.25,0.24,0.46,tick=96179 goal=0
1787896442.5,-4.45,-4.88,0.4,1.90,1.01,0.53,0.34,0.34,0.34,0.44,0.72,1.08,1.82,1.01,0.18,0.20,0.23,0.24,0.46,tick=96200 goal=0
1787896442.7,-4.39,-4.88,1.5,1.90,1.00,0.55,0.34,0.35,0.31,0.43,0.73,1.11,1.86,1.02,0.20,0.20,0.24,0.25,0.45,tick=96221 goal=0
1787896443.0,-4.33,-4.88,0.0,1.84,1.00,0.53,0.31,0.34,0.33,0.47,0.77,1.12,1.78,1.00,0.19,0.19,0.21,0.23,0.44,tick=96242 goal=0
1787896443.2,-4.26,-4.89,1.1,1.83,0.99,0.52,0.31,0.33,0.33,0.44,0.77,1.14,1.82,1.03,0.21,0.21,0.19,0.21,0.40,tick=96266 goal=0
1787896443.4,-4.20,-4.89,355.2,1.82,0.95,0.55,0.29,0.34,0.37,0.49,0.78,1.14,1.81,0.99,0.21,0.22,0.20,0.23,0.42,tick=96287 goal=0
1787896443.6,-4.14,-4.89,0.4,1.80,0.96,0.55,0.32,0.30,0.36,0.48,0.79,1.17,1.79,0.27,0.21,0.20,0.20,0.20,0.40,tick=96308 goal=0
1787896443.8,-4.08,-4.89,359.4,1.78,0.96,0.56,0.34,0.29,0.38,0.48,0.78,1.22,1.77,0.26,0.21,0.20,0.20,0.20,0.41,tick=96329 goal=0
1787896444.0,-4.02,-4.89,357.0,1.76,1.17,0.58,0.36,0.30,0.37,0.46,0.80,1.22,1.78,0.25,0.24,0.19,0.17,0.22,0.42,tick=96350 goal=0
1787896444.2,-3.96,-4.89,0.2,1.75,1.14,0.57,0.38,0.28,0.35,0.42,0.80,1.28,1.87,0.28,0.23,0.17,0.15,0.22,0.42,tick=96371 goal=0
1787896444.5,-3.90,-4.89,358.7,1.73,1.13,0.58,0.42,0.30,0.36,0.45,0.78,1.30,1.87,0.26,0.23,0.15,0.16,0.22,0.49,tick=96392 goal=0
1787896444.7,-3.83,-4.90,358.0,1.69,1.12,0.58,0.39,0.29,0.36,0.41,0.65,1.31,1.83,0.28,0.21,0.15,0.17,0.24,0.51,tick=96413 goal=0
1787896444.9,-3.77,-4.89,358.4,1.66,1.11,0.55,0.40,0.30,0.35,0.44,0.67,1.31,1.83,0.32,0.21,0.15,0.16,0.25,0.53,tick=96434 goal=0
1787896445.1,-3.72,-4.90,357.1,1.68,1.09,0.54,0.41,0.33,0.34,0.45,0.68,1.33,1.84,0.28,0.18,0.16,0.17,0.23,0.50,tick=96454 goal=0
1787896445.3,-3.66,-4.89,357.3,1.64,1.08,0.54,0.41,0.34,0.33,0.48,0.68,1.36,1.85,0.31,0.16,0.17,0.18,0.23,0.48,tick=96476 goal=0
1787896445.5,-3.59,-4.90,1.4,1.61,1.09,0.53,0.43,0.34,0.32,0.47,0.71,1.37,1.83,0.29,0.15,0.14,0.18,0.22,0.48,tick=96497 goal=0
1787896445.7,-3.54,-4.90,1.8,1.59,1.04,0.53,0.43,0.34,0.31,0.47,0.73,1.39,1.73,0.27,0.15,0.15,0.19,0.22,0.48,tick=96518 goal=0
1787896445.9,-3.48,-4.90,357.6,1.55,1.02,0.52,0.41,0.36,0.32,0.48,0.72,1.42,0.43,0.23,0.15,0.15,0.18,0.21,0.46,tick=96539 goal=0
1787896446.1,-3.42,-4.90,358.3,1.54,1.01,0.50,0.43,0.38,0.32,0.49,0.75,1.43,0.45,0.21,0.17,0.18,0.16,0.23,0.43,tick=96559 goal=0
1787896446.3,-3.36,-4.90,359.2,1.51,0.99,0.50,0.44,0.37,0.32,0.51,0.77,1.47,0.47,0.21,0.16,0.19,0.17,0.26,0.44,tick=96581 goal=0
1787896446.5,-3.29,-4.89,357.1,1.49,0.99,0.50,0.44,0.37,0.33,0.51,0.78,1.48,0.47,0.20,0.17,0.18,0.16,0.28,0.42,tick=96602 goal=0
1787896446.8,-3.24,-4.90,1.9,1.49,0.98,0.50,0.44,0.38,0.36,0.45,0.78,1.51,0.48,0.22,0.17,0.17,0.17,0.27,0.40,tick=96623 goal=0
1787896447.0,-3.15,-4.90,0.2,1.46,1.59,0.50,0.43,0.37,0.38,0.41,0.79,1.54,0.51,0.22,0.18,0.16,0.18,0.29,0.38,tick=96651 goal=0
1787896447.3,-3.09,-4.90,0.6,1.46,1.57,0.53,0.44,0.37,0.38,0.42,0.81,1.56,0.51,0.22,0.18,0.16,0.17,0.30,0.37,tick=96672 goal=0
1787896447.5,-3.03,-4.90,4.3,1.42,1.58,0.51,0.42,0.41,0.41,0.42,0.85,1.60,0.52,0.21,0.17,0.16,0.21,0.28,0.38,tick=96693 goal=0
1787896448.0,-2.97,-4.90,1.8,1.39,1.53,0.53,0.42,0.41,0.40,0.40,0.86,1.60,0.53,0.21,0.17,0.15,0.19,0.28,0.34,tick=96717 goal=0
1787896450.2,-2.96,-4.90,13.7,1.45,0.59,0.40,0.40,0.39,0.41,0.68,1.67,0.58,0.25,0.19,0.14,0.18,0.27,0.32,1.38,tick=96961 goal=0
1787896450.4,-2.91,-4.88,17.1,1.42,0.57,0.41,0.38,0.39,0.40,0.69,1.67,0.62,0.27,0.19,0.18,0.21,0.29,0.32,1.35,tick=96983 goal=0
1787896450.7,-2.82,-4.86,18.1,1.39,0.54,0.38,0.40,0.40,0.40,0.70,1.68,0.64,0.27,0.19,0.18,0.22,0.26,0.31,1.36,tick=97004 goal=0
1787896450.9,-2.76,-4.84,17.4,1.36,0.54,0.37,0.35,0.39,0.42,0.68,1.68,0.67,0.30,0.21,0.20,0.22,0.26,0.32,1.33,tick=97035 goal=0
1787896451.2,-2.68,-4.81,17.4,1.36,0.52,0.36,0.36,0.38,0.43,0.70,1.75,0.68,0.31,0.22,0.22,0.24,0.25,0.32,1.31,tick=97056 goal=0
1787896451.4,-2.62,-4.80,16.1,1.31,0.51,0.38,0.33,0.37,0.44,0.67,1.78,0.74,0.33,0.20,0.25,0.24,0.26,0.36,1.29,tick=97086 goal=0
1787896451.6,-2.56,-4.78,15.0,1.30,0.53,0.36,0.33,0.37,0.43,0.52,1.79,0.76,0.34,0.25,0.24,0.25,0.24,0.47,1.25,tick=97107 goal=0
1787896451.8,-2.51,-4.76,18.8,1.28,0.49,0.34,0.30,0.35,0.42,0.53,1.80,0.77,0.32,0.26,0.27,0.23,0.24,0.47,1.21,tick=97128 goal=0
1787896452.1,-2.42,-4.73,16.2,1.24,0.55,0.34,0.30,0.36,0.41,0.51,1.84,0.77,0.34,0.25,0.26,0.23,0.25,0.45,1.20,tick=97148 goal=0
1787896452.3,-2.37,-4.72,17.9,1.21,0.55,0.35,0.29,0.33,0.41,0.53,1.85,0.83,0.34,0.28,0.26,0.22,0.25,0.44,1.19,tick=97179 goal=0
1787896452.5,-2.31,-4.70,18.3,1.22,0.59,0.36,0.28,0.32,0.41,0.53,1.86,0.87,0.35,0.30,0.27,0.22,0.25,0.41,1.17,tick=97201 goal=0
1787896452.7,-2.25,-4.69,16.0,1.18,0.57,0.33,0.28,0.31,0.40,0.55,1.91,2.63,0.39,0.33,0.27,0.23,0.27,0.39,1.14,tick=97221 goal=0
1787896453.0,-2.19,-4.67,17.6,1.15,0.55,0.34,0.28,0.28,0.40,0.55,1.91,2.64,0.37,0.34,0.26,0.22,0.28,0.41,1.13,tick=97242 goal=0
1787896453.2,-2.14,-4.65,14.9,1.13,0.53,0.30,0.29,0.27,0.40,0.57,1.92,2.68,0.39,0.33,0.25,0.21,0.30,0.41,1.13,tick=97263 goal=0
1787896453.5,-2.06,-4.63,16.2,1.12,0.52,0.31,0.25,0.28,0.39,0.55,1.59,2.69,0.41,0.35,0.26,0.21,0.34,0.54,1.07,tick=97284 goal=0
1787896453.7,-2.00,-4.61,19.0,1.11,0.50,0.30,0.27,0.27,0.38,0.54,1.55,2.73,0.43,0.36,0.26,0.23,0.36,0.53,1.04,tick=97313 goal=0
1787896453.9,-1.94,-4.60,16.9,1.09,0.51,0.29,0.28,0.26,0.35,0.52,1.56,2.73,0.43,0.35,0.26,0.25,0.34,1.18,1.02,tick=97334 goal=0
1787896454.1,-1.88,-4.58,17.0,1.05,0.47,0.27,0.26,0.27,0.31,0.53,1.58,2.76,0.45,0.35,0.25,0.24,0.32,1.13,1.00,tick=97354 goal=0
1787896454.4,-1.79,-4.56,17.2,1.01,0.45,0.31,0.25,0.24,0.30,0.52,1.28,2.81,0.48,0.34,0.24,0.28,0.30,1.08,0.98,tick=97386 goal=0
1787896454.6,-1.74,-4.54,16.1,1.00,0.42,0.32,0.23,0.26,0.26,0.52,1.28,2.83,0.50,0.34,0.27,0.30,0.30,1.06,0.96,tick=97406 goal=0
1787896454.8,-1.68,-4.52,15.2,0.96,0.40,0.32,0.24,0.26,0.29,0.51,1.28,2.98,0.50,0.33,0.27,0.33,0.30,1.05,0.94,tick=97427 goal=0
1787896455.1,-1.59,-4.50,17.5,0.94,0.39,0.34,0.21,0.23,0.26,0.49,1.31,2.92,0.55,0.33,0.27,0.29,0.43,1.01,0.89,tick=97459 goal=0
1787896455.3,-1.53,-4.48,16.2,0.92,0.39,0.33,0.21,0.23,0.29,0.50,1.33,2.93,0.55,0.32,0.30,0.31,0.42,0.99,0.87,tick=97479 goal=0
1787896455.5,-1.47,-4.47,18.1,0.90,0.37,0.32,0.22,0.21,0.26,0.50,1.37,2.90,0.54,0.32,0.32,0.29,0.42,0.98,0.82,tick=97501 goal=0
1787896456.1,-1.41,-4.45,17.4,0.87,0.35,0.31,0.24,0.21,0.26,0.40,1.33,2.93,0.57,0.33,0.33,0.29,0.42,0.95,0.81,tick=97525 goal=0
1787896463.1,-1.44,-4.46,200.7,0.81,0.52,0.32,0.32,0.29,1.12,0.92,0.81,0.90,0.32,0.30,0.24,0.23,0.29,0.62,2.21,tick=98257 goal=0
1787896463.4,-1.52,-4.49,201.7,0.80,0.50,0.30,0.32,0.28,0.41,0.97,0.83,0.91,0.34,0.31,0.22,0.24,0.32,0.61,2.17,tick=98288 goal=0
1787896463.6,-1.58,-4.51,200.9,0.84,0.51,0.29,0.28,0.29,0.44,0.99,0.84,0.91,0.39,0.32,0.21,0.26,0.30,0.59,2.12,tick=98309 goal=0
1787896463.8,-1.63,-4.53,200.6,0.79,0.48,0.29,0.24,0.28,0.42,1.02,0.84,0.94,0.39,0.33,0.24,0.25,0.31,0.59,2.13,tick=98330 goal=0
1787896464.1,-1.71,-4.56,196.9,1.01,0.47,0.29,0.25,0.29,0.42,1.02,0.91,0.97,0.43,0.32,0.25,0.27,0.29,0.60,2.07,tick=98359 goal=0
1787896464.3,-1.77,-4.58,197.8,0.97,0.47,0.25,0.24,0.29,0.29,1.04,0.92,1.01,0.45,0.30,0.27,0.28,0.32,0.60,2.07,tick=98380 goal=0
1787896464.5,-1.83,-4.60,199.6,0.97,0.46,0.29,0.23,0.30,0.29,1.05,0.96,1.01,0.45,0.29,0.26,0.26,0.32,0.58,2.03,tick=98401 goal=0
1787896464.8,-1.89,-4.62,200.4,0.95,0.43,0.29,0.22,0.24,0.31,1.08,0.98,1.03,0.47,0.31,0.28,0.27,0.36,0.61,2.04,tick=98422 goal=0
1787896465.0,-1.94,-4.64,200.0,0.94,0.44,0.30,0.24,0.24,0.30,1.10,0.98,1.04,0.48,0.29,0.27,0.29,0.39,0.60,2.01,tick=98443 goal=0
1787896465.2,-2.00,-4.65,198.3,0.92,0.41,0.31,0.22,0.23,0.31,1.14,1.03,1.10,0.52,0.29,0.28,0.27,0.41,0.61,2.00,tick=98464 goal=0
1787896465.4,-2.06,-4.67,197.8,0.90,0.39,0.31,0.20,0.25,0.33,0.54,1.04,1.10,0.53,0.32,0.29,0.29,0.42,0.58,1.98,tick=98485 goal=0
1787896465.6,-2.12,-4.69,199.6,0.87,0.36,0.32,0.23,0.19,0.32,0.55,1.07,1.13,0.53,0.32,0.31,0.28,0.42,0.60,1.95,tick=98506 goal=0
