1787895993.0,0.37,0.98,64.7,0.59,2.19,0.79,0.44,0.31,0.27,0.24,0.33,0.62,2.24,0.70,0.36,0.26,0.24,0.22,0.29,tick=51212 goal=0,0,0,
1787895993.6,0.37,0.99,76.2,0.65,2.24,0.69,0.38,0.32,0.25,0.30,0.41,0.89,2.25,0.48,0.29,0.28,0.18,0.25,0.30,tick=51276 goal=0,0,0,
1787895994.2,0.38,1.04,87.0,1.43,1.07,0.44,0.32,0.32,0.24,0.33,0.58,2.24,0.86,0.39,0.28,0.23,0.21,0.26,0.36,tick=51334 goal=0,0,0,
1787895995.0,0.38,1.12,89.5,2.18,0.78,0.43,0.30,0.31,0.27,0.38,0.65,2.27,0.68,0.34,0.29,0.17,0.26,0.27,0.58,tick=51410 goal=0,0,0,
1787895995.6,0.37,1.19,99.3,2.19,0.67,0.41,0.29,0.32,0.26,0.40,0.94,2.05,0.44,0.30,0.18,0.23,0.24,0.32,0.65,tick=51479 goal=0,0,0,
1787895996.2,0.35,1.25,107.1,1.37,0.60,0.37,0.28,0.31,0.28,0.45,1.89,0.97,0.40,0.30,0.19,0.25,0.24,0.44,1.08,tick=51537 goal=0,0,0,
1787895996.8,0.33,1.31,110.5,0.96,0.40,0.35,0.29,0.30,0.28,0.51,2.33,0.81,0.38,0.22,0.22,0.22,0.25,0.54,1.74,tick=51596 goal=0,0,0,
1787895997.5,0.30,1.37,115.6,0.75,0.36,0.30,0.28,0.32,0.30,0.70,2.36,0.76,0.37,0.22,0.25,0.24,0.28,0.55,2.09,tick=51654 goal=0,0,0,
1787895998.0,0.27,1.43,119.1,0.59,0.33,0.30,0.26,0.30,0.34,0.74,2.41,0.53,0.38,0.25,0.27,0.24,0.38,0.68,2.08,tick=51720 goal=0,0,0,
1787895998.6,0.24,1.48,123.6,0.54,0.31,0.27,0.25,0.30,0.42,1.02,1.66,0.50,0.26,0.29,0.24,0.24,0.46,0.99,2.09,tick=51779 goal=0,0,0,
1787895999.2,0.20,1.53,129.5,0.50,0.29,0.23,0.25,0.33,0.44,1.37,1.10,0.53,0.26,0.28,0.25,0.31,0.49,1.27,0.91,tick=51838 goal=0,0,0,
1787895999.8,0.20,1.53,142.3,0.28,0.27,0.24,0.26,0.30,0.51,2.43,0.84,0.44,0.29,0.26,0.25,0.42,0.62,2.08,0.65,tick=51901 goal=0,0,0,
1787896000.5,0.20,1.53,155.8,0.28,0.23,0.23,0.31,0.41,1.37,1.10,0.52,0.29,0.30,0.24,0.30,0.49,1.30,0.89,0.49,tick=51965 goal=0,0,0,
1787896001.2,0.20,1.53,171.3,0.24,0.21,0.32,0.30,0.76,2.46,0.59,0.42,0.30,0.28,0.29,0.47,0.89,2.05,0.51,0.27,tick=52028 goal=0,0,0,
1787896001.9,0.21,1.53,181.9,0.24,0.27,0.31,0.50,2.44,0.83,0.46,0.28,0.26,0.26,0.41,0.58,2.06,0.65,0.29,0.28,tick=52102 goal=0,0,0,
1787896002.5,0.21,1.53,199.3,0.22,0.30,0.34,1.36,1.12,0.52,0.27,0.29,0.26,0.29,0.41,1.27,0.89,0.48,0.28,0.24,tick=52165 goal=0,0,0,
1787896003.1,0.21,1.54,213.4,0.30,0.30,0.60,2.45,0.60,0.44,0.30,0.26,0.27,0.47,0.88,2.02,0.52,0.27,0.27,0.24,tick=52229 goal=0,0,0,
1787896003.8,0.21,1.54,227.5,0.30,0.46,2.42,0.91,0.45,0.29,0.27,0.25,0.38,0.54,2.02,0.69,0.34,0.30,0.23,0.25,tick=52292 goal=0,0,0,
1787896004.4,0.21,1.54,239.8,0.31,1.02,1.67,0.53,0.29,0.29,0.25,0.28,0.38,1.22,1.26,0.51,0.28,0.23,0.22,0.33,tick=52356 goal=0,0,0,
1787896005.0,0.21,1.54,254.8,0.55,2.41,0.66,0.44,0.28,0.26,0.25,0.43,0.63,2.06,0.55,0.31,0.27,0.22,0.31,0.32,tick=52419 goal=0,0,0,
1787896005.7,0.20,1.48,262.9,1.03,1.64,0.54,0.30,0.30,0.27,0.28,0.49,1.24,1.27,0.52,0.28,0.25,0.23,0.31,0.33,tick=52478 goal=0,0,0,
1787896006.4,0.20,1.40,261.9,1.40,1.06,0.50,0.30,0.30,0.27,0.31,0.51,1.34,0.90,0.35,0.29,0.24,0.25,0.28,0.43,tick=52554 goal=0,0,0,
1787896007.0,0.20,1.34,268.9,2.35,0.88,0.44,0.27,0.29,0.27,0.35,0.56,2.05,0.70,0.33,0.26,0.20,0.29,0.26,0.44,tick=52613 goal=0,0,0,
1787896007.5,0.20,1.28,271.5,2.34,0.78,0.41,0.26,0.30,0.29,0.39,0.66,2.10,0.60,0.33,0.25,0.23,0.26,0.24,0.49,tick=52671 goal=0,0,0,
1787896008.1,0.21,1.22,279.3,2.36,0.56,0.39,0.25,0.29,0.31,0.48,1.00,2.16,0.59,0.31,0.23,0.28,0.24,0.34,0.70,tick=52729 goal=0,0,0,
1787896008.7,0.22,1.16,280.5,1.58,0.51,0.37,0.25,0.29,0.31,0.52,1.10,1.35,0.39,0.30,0.26,0.26,0.23,0.36,0.97,tick=52788 goal=0,0,0,
1787896009.3,0.23,1.09,286.4,1.48,0.46,0.37,0.25,0.29,0.32,0.57,1.40,1.02,0.39,0.28,0.25,0.23,0.24,0.39,1.24,tick=52847 goal=0,0,0,
1787896009.9,0.25,1.04,288.9,0.94,0.44,0.33,0.24,0.28,0.32,0.59,2.21,0.82,0.39,0.26,0.28,0.21,0.29,0.42,2.25,tick=52907 goal=0,0,0,
1787896010.5,0.28,0.98,293.9,0.73,0.38,0.34,0.23,0.31,0.34,0.66,2.23,0.70,0.39,0.28,0.25,0.21,0.32,0.60,2.25,tick=52965 goal=0,0,0,
1787896011.1,0.30,0.93,300.7,0.73,0.37,0.30,0.20,0.32,0.34,0.70,2.24,0.67,0.35,0.32,0.22,0.23,0.32,0.80,2.25,tick=53024 goal=0,0,0,
1787896011.7,0.34,0.88,306.3,0.46,0.30,0.28,0.20,0.30,0.36,0.90,1.52,0.47,0.32,0.32,0.23,0.29,0.40,1.15,1.47,tick=53082 goal=0,0,0,
1787896012.2,0.37,0.83,307.6,0.39,0.30,0.29,0.20,0.28,0.36,1.22,1.13,0.50,0.34,0.28,0.24,0.31,0.56,1.77,0.90,tick=53141 goal=0,0,0,
1787896012.8,0.41,0.78,304.9,0.33,0.27,0.25,0.22,0.29,0.39,1.51,1.11,0.51,0.36,0.26,0.28,0.30,0.56,2.16,0.82,tick=53199 goal=0,0,0,
1787896013.6,0.41,0.77,323.9,0.31,0.23,0.26,0.20,0.32,0.45,2.27,0.79,0.45,0.38,0.24,0.32,0.37,0.77,2.15,0.61,tick=53263 goal=0,0,0,
1787896014.2,0.41,0.78,339.0,0.25,0.25,0.21,0.27,0.38,1.52,1.15,0.49,0.35,0.24,0.24,0.33,0.54,2.15,0.80,0.33,tick=53337 goal=0,0,0,
1787896014.9,0.41,0.78,357.7,0.23,0.25,0.21,0.31,0.38,2.34,0.53,0.37,0.31,0.25,0.31,0.52,1.09,1.47,0.43,0.29,tick=53400 goal=0,0,0,
1787896015.6,0.41,0.78,9.7,0.26,0.19,0.32,0.67,2.32,0.77,0.40,0.35,0.26,0.30,0.37,0.80,2.17,0.57,0.30,0.23,tick=53481 goal=0,0,0,
1787896016.5,0.41,0.78,27.2,0.20,0.30,0.39,2.30,0.95,0.47,0.36,0.25,0.32,0.33,0.58,2.18,0.68,0.31,0.25,0.27,tick=53555 goal=0,0,0,
1787896017.2,0.41,0.77,44.2,0.20,0.36,1.19,1.20,0.52,0.37,0.26,0.28,0.32,0.53,2.19,0.83,0.33,0.27,0.26,0.21,tick=53632 goal=0,0,0,
1787896017.8,0.40,0.77,59.8,0.33,0.68,2.30,0.76,0.36,0.33,0.25,0.32,0.39,1.05,2.20,0.53,0.30,0.25,0.24,0.20,tick=53696 goal=0,0,0,
1787896018.5,0.40,0.77,71.1,0.40,2.31,0.92,0.46,0.36,0.26,0.31,0.35,0.59,2.19,2.20,0.32,0.25,0.27,0.20,0.30,tick=53759 goal=0,0,0,
1787896019.2,0.42,0.83,79.8,0.74,2.32,0.53,0.36,0.33,0.25,0.33,0.51,1.13,1.43,0.40,0.29,0.24,0.24,0.19,0.34,tick=53825 goal=0,0,0,
1787896019.8,0.43,0.90,80.0,1.15,1.34,0.50,0.34,0.31,0.25,0.34,0.58,1.77,0.85,0.35,0.25,0.26,0.19,0.27,0.35,tick=53894 goal=0,0,0,
1787896020.4,0.43,0.96,89.0,1.49,1.10,0.46,0.32,0.33,0.27,0.34,0.60,2.21,0.69,0.33,0.25,0.23,0.15,0.26,0.35,tick=53952 goal=0,0,0,
1787896020.9,0.43,1.02,92.5,2.26,0.76,0.44,0.34,0.31,0.27,0.38,0.84,2.20,0.59,0.32,0.26,0.17,0.20,0.27,0.57,tick=54011 goal=0,0,0,
1787896021.5,0.42,1.08,101.0,2.22,0.70,0.40,0.35,0.29,0.34,0.45,1.19,1.50,0.39,0.27,0.24,0.17,0.25,0.29,0.66,tick=54069 goal=0,0,0,
1787896022.1,0.39,1.13,113.8,1.05,0.47,0.34,0.34,0.29,0.37,0.63,2.26,1.50,0.38,0.28,0.19,0.23,0.24,0.36,1.39,tick=54128 goal=0,0,0,
1787896022.7,0.37,1.19,115.1,0.80,0.42,0.32,0.33,0.29,0.38,0.68,2.28,0.64,0.32,0.26,0.17,0.23,0.24,0.54,2.14,tick=54186 goal=0,0,0,
1787896023.3,0.34,1.24,116.2,0.66,0.38,0.29,0.32,0.27,0.40,0.90,2.36,0.47,0.32,0.19,0.26,0.23,0.28,0.60,2.12,tick=54245 goal=0,0,0,
1787896023.9,0.31,1.29,126.9,0.60,0.35,0.28,0.32,0.28,0.43,1.21,1.56,0.45,0.34,0.20,0.27,0.25,0.36,0.97,2.15,tick=54303 goal=0,0,0,
1787896024.5,0.26,1.35,128.4,0.55,0.32,0.27,0.30,0.28,0.43,1.35,1.00,0.47,0.35,0.24,0.27,0.26,0.50,1.31,1.13,tick=54361 goal=0,0,0,
1787896025.2,0.21,1.40,134.1,0.34,0.30,0.23,0.29,0.28,0.44,2.36,0.90,0.44,0.27,0.28,0.27,0.28,0.53,2.10,0.91,tick=54425 goal=0,0,0,
1787896025.8,0.21,1.41,144.0,0.32,0.28,0.24,0.29,0.28,0.71,2.36,0.61,0.41,0.26,0.28,0.26,0.46,0.70,2.05,0.55,tick=54500 goal=0,0,0,
1787896026.5,0.21,1.40,161.7,0.29,0.23,0.28,0.27,0.46,2.39,0.91,0.44,0.28,0.28,0.25,0.32,0.53,2.06,0.74,0.33,tick=54563 goal=0,0,0,
1787896027.1,0.22,1.40,167.0,0.25,0.26,0.28,0.34,0.97,1.68,0.51,0.42,0.28,0.27,0.27,0.50,1.03,2.12,0.55,0.31,tick=54627 goal=0,0,0,
1787896027.7,0.22,1.40,189.8,0.23,0.30,0.27,0.51,2.38,1.68,0.42,0.26,0.29,0.27,0.40,0.57,2.14,0.60,0.31,0.28,tick=54690 goal=0,0,0,
1787896028.4,0.22,1.40,204.3,0.27,0.29,0.43,1.97,1.06,0.48,0.27,0.29,0.26,0.28,0.51,1.32,0.90,0.51,0.28,0.24,tick=54754 goal=0,0,0,
1787896029.0,0.22,1.41,217.0,0.29,0.29,0.77,2.42,0.56,0.39,0.25,0.26,0.27,0.48,0.93,2.10,0.55,0.28,0.26,0.25,tick=54817 goal=0,0,0,
1787896029.6,0.22,1.41,228.1,0.27,0.49,2.39,0.86,0.42,0.23,0.29,0.26,0.32,0.54,2.03,0.71,0.34,0.28,0.21,0.29,tick=54881 goal=0,0,0,
1787896030.4,0.22,1.41,244.2,0.40,1.28,1.60,0.52,0.36,0.28,0.24,0.27,0.50,1.28,1.27,0.53,0.31,0.23,0.26,0.29,tick=54954 goal=0,0,0,
1787896031.0,0.22,1.41,256.9,0.75,2.42,0.56,0.39,0.26,0.28,0.27,0.45,0.89,2.08,0.55,0.32,0.28,0.25,0.28,0.28,tick=55017 goal=0,0,0,
1787896031.7,0.22,1.41,275.7,2.39,0.86,0.44,0.24,0.30,0.26,0.32,0.54,2.03,0.71,0.32,0.32,0.24,0.30,0.28,0.47,tick=55082 goal=0,0,0,
1787896032.3,0.23,1.35,278.0,2.40,0.54,0.40,0.26,0.26,0.24,0.46,0.95,2.12,0.56,0.31,0.26,0.23,0.28,0.31,0.76,tick=55141 goal=0,0,0,
1787896033.0,0.25,1.28,285.8,1.58,0.49,0.38,0.25,0.25,0.27,0.50,1.32,1.32,0.56,0.31,0.24,0.28,0.27,0.40,1.28,tick=55209 goal=0,0,0,
1787896033.6,0.27,1.22,289.6,0.98,0.45,0.38,0.23,0.27,0.29,0.54,1.39,0.96,0.36,0.30,0.28,0.27,0.24,0.43,2.35,tick=55278 goal=0,0,0,
1787896034.2,0.29,1.16,289.3,0.82,0.43,0.34,0.22,0.26,0.29,0.57,2.17,0.82,0.37,0.28,0.27,0.27,0.29,0.46,2.31,tick=55336 goal=0,0,0,
1787896034.8,0.31,1.10,290.3,0.74,0.40,0.34,0.21,0.27,0.28,0.58,2.15,0.77,0.40,0.27,0.28,0.24,0.34,0.64,2.32,tick=55395 goal=0,0,0,
1787896035.4,0.33,1.05,296.7,0.64,0.35,0.31,0.19,0.28,0.30,0.62,2.23,0.68,0.39,0.31,0.30,0.25,0.36,0.69,2.23,tick=55453 goal=0,0,0,
1787896036.0,0.37,0.99,302.3,0.45,0.29,0.28,0.19,0.27,0.31,0.65,2.25,0.68,0.39,0.31,0.26,0.28,0.39,0.95,2.02,tick=55512 goal=0,0,0,
1787896036.5,0.40,0.94,304.8,0.39,0.28,0.26,0.18,0.27,0.34,0.81,2.25,0.49,0.38,0.33,0.24,0.33,0.43,1.21,1.46,tick=55570 goal=0,0,0,
1787896037.2,0.40,0.94,320.2,0.35,0.26,0.21,0.17,0.28,0.35,1.50,1.06,0.48,0.34,0.31,0.28,0.36,0.60,2.21,0.71,tick=55634 goal=0,0,0,
1787896037.8,0.40,0.94,332.5,0.27,0.27,0.18,0.26,0.32,0.73,2.29,0.68,0.36,0.35,0.24,0.33,0.44,1.21,1.46,0.38,tick=55697 goal=0,0,0,
1787896038.4,0.40,0.94,348.0,0.26,0.20,0.20,0.29,0.63,2.28,0.76,0.44,0.35,0.27,0.30,0.38,0.81,2.17,0.64,0.31,tick=55761 goal=0,0,0,
1787896039.1,0.40,0.94,358.8,0.24,0.18,0.27,0.33,1.43,1.11,0.48,0.32,0.33,0.24,0.35,0.60,2.23,0.85,0.36,0.26,tick=55825 goal=0,0,0,
1787896039.7,0.40,0.94,13.9,0.18,0.26,0.29,0.69,2.27,0.70,0.39,0.34,0.26,0.32,0.41,1.14,1.94,0.41,0.29,0.25,tick=55888 goal=0,0,0,
1787896040.4,0.39,0.94,26.9,0.18,0.28,0.57,2.22,0.87,0.45,0.32,0.29,0.27,0.36,0.61,2.23,0.67,0.33,0.26,0.21,tick=55952 goal=0,0,0,
1787896041.0,0.39,0.94,45.6,0.29,0.32,1.09,1.45,0.52,0.34,0.34,0.24,0.36,0.56,1.80,0.89,0.37,0.27,0.25,0.17,tick=56015 goal=0,0,0,
1787896041.6,0.39,0.94,53.4,0.30,0.65,2.25,0.73,0.42,0.35,0.27,0.32,0.39,0.88,2.23,0.51,0.31,0.27,0.18,0.23,tick=56079 goal=0,0,0,
1787896042.3,0.39,0.94,68.0,0.39,1.51,0.95,0.47,0.33,0.31,0.28,0.36,0.60,2.22,0.72,0.37,0.25,0.23,0.19,0.28,tick=56143 goal=0,0,0,
1787896043.0,0.39,0.94,81.8,0.71,2.29,0.70,0.35,0.33,0.25,0.33,0.43,1.18,1.45,0.39,0.27,0.26,0.20,0.28,0.34,tick=56206 goal=0,0,0,
1787896043.6,0.39,0.99,90.3,2.21,0.86,0.46,0.33,0.29,0.27,0.34,0.64,2.23,0.67,0.36,0.26,0.20,0.19,0.29,0.57,tick=56275 goal=0,0,0,
1787896044.3,0.38,1.06,96.3,2.18,0.72,0.40,0.34,0.30,0.29,0.41,0.89,2.27,0.43,0.29,0.28,0.17,0.27,0.30,0.61,tick=56344 goal=0,0,0,
1787896045.0,0.35,1.13,108.4,1.43,0.64,0.38,0.32,0.28,0.32,0.46,1.88,0.97,0.40,0.27,0.17,0.22,0.26,0.33,1.07,tick=56403 goal=0,0,0,
1787896045.6,0.33,1.19,113.6,0.83,0.39,0.30,0.32,0.26,0.35,0.65,2.32,0.73,0.35,0.29,0.17,0.25,0.27,0.55,2.16,tick=56472 goal=0,0,0,
1787896046.1,0.30,1.24,114.9,0.67,0.36,0.27,0.32,0.27,0.40,0.70,2.30,0.55,0.35,0.21,0.22,0.24,0.28,0.60,2.17,tick=56531 goal=0,0,0,
1787896088.6,0.01,0.03,71.5,0.28,2.26,0.89,0.51,0.39,0.37,0.39,0.49,1.20,2.28,0.33,0.22,0.14,0.07,0.11,0.21,tick=60776 goal=0,,,
1787896089.2,0.01,0.03,87.9,0.63,2.27,0.73,0.46,0.44,0.33,0.44,0.67,2.25,0.67,0.24,0.21,0.10,0.07,0.17,0.22,tick=60839 goal=0,,,
1787896089.9,0.01,0.03,106.4,2.19,0.78,0.49,0.40,0.36,0.40,0.65,1.90,0.91,0.29,0.20,0.13,0.09,0.16,0.21,0.55,tick=60903 goal=0,,,
1787896090.4,-0.02,0.11,115.4,1.08,0.51,0.40,0.41,0.34,0.46,0.89,2.25,0.39,0.23,0.17,0.10,0.11,0.21,0.24,1.46,tick=60958 goal=0,,,
1787896091.0,-0.07,0.18,128.4,0.72,0.48,0.36,0.36,0.42,0.54,1.93,0.93,0.34,0.24,0.10,0.14,0.20,0.21,0.56,2.22,tick=61014 goal=0,,,
1787896091.5,-0.13,0.24,138.4,0.64,0.41,0.37,0.32,0.44,0.68,2.31,0.52,0.28,0.15,0.13,0.19,0.19,0.27,1.34,1.05,tick=61069 goal=0,,,
1787896092.1,-0.17,0.28,141.2,0.41,0.35,0.36,0.29,0.45,0.96,2.33,0.43,0.30,0.14,0.18,0.18,0.24,0.53,2.18,0.77,tick=61125 goal=0,,,
1787896092.6,-0.21,0.31,150.9,0.38,0.30,0.37,0.30,0.48,1.32,0.99,0.41,0.30,0.17,0.22,0.20,0.27,0.72,2.15,0.62,tick=61181 goal=0,,,
1787896093.2,-0.26,0.33,155.3,0.36,0.29,0.35,0.29,0.53,2.36,0.84,0.36,0.20,0.22,0.21,0.23,0.48,1.32,0.99,0.56,tick=61236 goal=0,,,
1787896093.8,-0.31,0.35,156.6,0.30,0.28,0.31,0.33,0.71,2.38,0.74,0.35,0.22,0.24,0.22,0.26,0.54,2.06,0.77,0.38,tick=61292 goal=0,,,
1787896094.4,-0.31,0.35,175.6,0.27,0.31,0.29,0.43,1.00,1.62,0.49,0.35,0.23,0.25,0.24,0.43,0.95,2.13,0.58,0.34,tick=61355 goal=0,,,
1787896095.0,-0.31,0.35,192.8,0.26,0.30,0.34,0.75,2.33,0.57,0.37,0.22,0.24,0.25,0.32,0.56,2.14,0.64,0.36,0.29,tick=61419 goal=0,,,
1787896095.7,-0.31,0.35,208.9,0.32,0.29,0.49,2.36,0.82,0.39,0.23,0.25,0.24,0.28,0.51,2.10,0.94,0.35,0.32,0.26,tick=61482 goal=0,,,
1787896096.4,-0.31,0.35,225.4,0.27,0.44,1.35,1.03,0.46,0.33,0.24,0.24,0.25,0.47,1.10,1.30,0.55,0.36,0.28,0.31,tick=61546 goal=0,,,
1787896097.0,-0.31,0.36,241.4,0.45,1.01,1.63,0.49,0.37,0.23,0.25,0.27,0.44,0.94,2.12,0.60,0.55,0.26,0.28,0.31,tick=61619 goal=0,,,
1787896097.6,-0.33,0.31,245.3,0.49,2.35,0.83,0.38,0.23,0.24,0.24,0.26,0.54,2.11,0.92,0.36,0.31,0.26,0.31,0.29,tick=61674 goal=0,,,
1787896098.1,-0.35,0.26,242.0,0.48,2.36,0.77,0.39,0.24,0.24,0.26,0.29,0.56,2.09,0.75,0.36,0.30,0.28,0.30,0.28,tick=61730 goal=0,,,
1787896098.7,-0.37,0.21,241.5,0.66,2.31,0.77,0.38,0.26,0.27,0.27,0.32,0.58,2.15,0.64,0.37,0.26,0.27,0.26,0.32,tick=61785 goal=0,,,
1787896099.2,-0.39,0.16,252.7,0.67,2.28,0.72,0.37,0.27,0.26,0.29,0.34,0.64,2.14,0.63,0.35,0.25,0.29,0.24,0.33,tick=61840 goal=0,,,
1787896099.8,-0.40,0.11,258.0,0.68,2.32,0.63,0.37,0.30,0.27,0.30,0.36,0.79,2.19,0.63,0.33,0.25,0.28,0.22,0.32,tick=61896 goal=0,,,
1787896100.4,-0.41,0.06,258.1,0.94,1.54,0.50,0.36,0.28,0.26,0.32,0.50,1.12,1.41,0.39,0.28,0.25,0.23,0.21,0.37,tick=61951 goal=0,,,
1787896100.9,-0.41,0.00,262.8,1.81,1.19,0.45,0.35,0.29,0.27,0.32,0.58,1.45,0.91,0.40,0.24,0.29,0.20,0.26,0.35,tick=62008 goal=0,,,
1787896101.5,-0.41,-0.05,268.0,2.23,0.88,0.41,0.36,0.29,0.30,0.35,0.65,2.21,0.69,0.37,0.27,0.23,0.19,0.29,0.40,tick=62063 goal=0,,,
1787896102.0,-0.41,-0.10,272.8,2.20,0.71,0.40,0.33,0.29,0.32,0.39,0.69,2.24,0.68,0.31,0.27,0.19,0.20,0.30,0.57,tick=62119 goal=0,,,
1787896102.7,-0.39,-0.19,281.1,1.95,0.62,0.35,0.31,0.27,0.35,0.39,1.11,1.51,0.40,0.30,0.25,0.19,0.26,0.32,0.85,tick=62175 goal=0,,,
1787896103.2,-0.36,-0.28,288.5,0.89,0.43,0.34,0.30,0.25,0.36,0.54,1.92,0.82,0.39,0.30,0.18,0.23,0.27,0.49,2.13,tick=62238 goal=0,,,
1787896103.8,-0.34,-0.33,299.2,0.67,0.36,0.30,0.31,0.27,0.39,0.71,2.38,0.57,0.35,0.28,0.20,0.24,0.31,0.56,2.10,tick=62293 goal=0,,,
1787896104.4,-0.31,-0.37,300.1,0.57,0.32,0.29,0.31,0.25,0.41,0.80,2.37,0.53,0.36,0.21,0.23,0.26,0.35,0.97,2.16,tick=62349 goal=0,,,
1787896105.1,-0.26,-0.43,303.7,0.47,0.29,0.27,0.28,0.26,0.41,1.27,1.21,0.48,0.35,0.22,0.27,0.28,0.47,1.68,1.29,tick=62424 goal=0,,,
1787896105.8,-0.22,-0.48,309.8,0.34,0.27,0.24,0.29,0.26,0.41,1.63,0.97,0.42,0.29,0.28,0.28,0.30,0.64,2.08,0.72,tick=62490 goal=0,,,
1787896106.5,-0.21,-0.49,326.4,0.27,0.24,0.21,0.28,0.25,0.77,2.38,0.61,0.41,0.26,0.27,0.29,0.46,0.96,2.10,0.72,tick=62563 goal=0,,,
1787896107.1,-0.21,-0.49,348.1,0.26,0.24,0.28,0.25,0.46,2.38,0.89,0.41,0.28,0.28,0.27,0.44,0.69,2.08,0.67,0.31,tick=62627 goal=0,,,
1787896107.7,-0.21,-0.49,357.5,0.25,0.27,0.27,0.41,1.30,1.24,0.49,0.34,0.26,0.27,0.30,0.50,2.08,0.98,0.39,0.27,tick=62690 goal=0,,,
1787896108.4,-0.21,-0.49,12.8,0.24,0.27,0.39,0.81,2.41,0.59,0.43,0.25,0.27,0.28,0.47,1.06,1.76,0.48,0.26,0.26,tick=62754 goal=0,,,
1787896109.0,-0.21,-0.49,31.3,0.29,0.27,0.51,2.44,0.62,0.42,0.25,0.27,0.27,0.47,0.75,2.05,0.53,0.29,0.24,0.23,tick=62817 goal=0,,,
1787896109.6,-0.22,-0.49,44.9,0.26,0.45,2.02,0.91,0.42,0.28,0.25,0.26,0.33,0.65,2.06,0.70,0.33,0.25,0.23,0.30,tick=62881 goal=0,,,
1787896110.3,-0.22,-0.49,64.9,0.40,0.99,1.29,0.53,0.40,0.27,0.28,0.28,0.48,1.64,1.27,0.45,0.28,0.25,0.25,0.27,tick=62944 goal=0,,,
1787896111.0,-0.20,-0.43,69.3,0.48,2.40,0.85,0.42,0.26,0.26,0.27,0.43,0.71,2.05,0.56,0.29,0.25,0.22,0.29,0.25,tick=63000 goal=0,,,
1787896111.9,-0.20,-0.42,89.3,1.24,1.22,0.55,0.40,0.25,0.30,0.30,0.50,2.11,1.01,0.37,0.26,0.23,0.28,0.23,0.38,tick=63093 goal=0,,,
1787896112.4,-0.20,-0.37,99.2,2.34,0.60,0.41,0.26,0.26,0.30,0.47,0.99,2.13,0.54,0.37,0.26,0.25,0.24,0.33,0.72,tick=63159 goal=0,,,
1787896113.2,-0.23,-0.27,102.7,1.64,0.56,0.38,0.26,0.29,0.31,0.52,1.16,1.35,0.44,0.28,0.24,0.26,0.22,0.36,0.79,tick=63234 goal=0,,,
1787896113.8,-0.26,-0.17,105.4,1.15,0.50,0.34,0.25,0.25,0.33,0.56,2.20,0.84,0.35,0.30,0.26,0.20,0.27,0.38,1.25,tick=63300 goal=0,,,
1787896114.5,-0.29,-0.09,113.3,0.85,0.45,0.32,0.24,0.26,0.30,0.57,2.19,0.69,0.35,0.28,0.27,0.20,0.32,0.60,2.26,tick=63355 goal=0,,,
1787896115.1,-0.33,-0.02,120.9,0.71,0.35,0.32,0.24,0.25,0.35,0.82,2.23,0.61,0.37,0.31,0.21,0.30,0.34,0.68,2.22,tick=63421 goal=0,,,
1787896115.6,-0.36,0.02,125.9,0.43,0.29,0.30,0.20,0.28,0.36,1.15,1.48,0.48,0.34,0.30,0.21,0.31,0.36,1.09,1.45,tick=63478 goal=0,,,
1787896116.2,-0.39,0.06,131.8,0.41,0.27,0.28,0.23,0.26,0.40,1.82,1.19,0.47,0.32,0.27,0.28,0.32,0.59,1.43,1.03,tick=63533 goal=0,,,
1787896116.7,-0.43,0.10,128.2,0.38,0.25,0.28,0.21,0.28,0.41,2.27,0.94,0.44,0.36,0.24,0.31,0.33,0.61,2.19,0.81,tick=63589 goal=0,,,
1787896117.4,-0.43,0.11,146.2,0.32,0.23,0.24,0.20,0.32,0.60,2.24,0.72,0.42,0.34,0.25,0.32,0.37,0.74,2.14,0.61,tick=63652 goal=0,,,
1787896118.1,-0.43,0.11,161.9,0.24,0.27,0.20,0.24,0.41,2.27,0.88,0.43,0.36,0.23,0.32,0.34,0.63,2.16,0.68,0.35,tick=63716 goal=0,,,
1787896118.7,-0.42,0.11,179.2,0.23,0.22,0.22,0.39,1.84,0.96,0.46,0.36,0.25,0.31,0.31,0.59,1.83,0.83,0.38,0.25,tick=63789 goal=0,,,
1787896119.4,-0.42,0.11,196.0,0.23,0.20,0.34,0.90,1.60,0.53,0.35,0.30,0.29,0.32,0.51,1.13,1.38,0.40,0.27,0.22,tick=63853 goal=0,,,
1787896120.0,-0.42,0.11,212.2,0.20,0.32,0.62,2.24,0.72,0.41,0.34,0.27,0.32,0.37,0.74,2.15,0.62,0.32,0.26,0.25,tick=63916 goal=0,,,
1787896120.7,-0.42,0.11,232.5,0.32,0.61,2.29,0.77,0.42,0.37,0.23,0.32,0.37,0.66,2.25,0.64,0.35,0.24,0.26,0.19,tick=63990 goal=0,,,
1787896121.4,-0.42,0.11,249.9,0.39,2.27,0.95,0.45,0.35,0.24,0.31,0.32,0.61,1.85,0.82,0.38,0.23,0.28,0.23,0.25,tick=64053 goal=0,,,
1787896122.0,-0.42,0.11,264.3,0.93,1.55,0.51,0.37,0.28,0.27,0.32,0.51,1.14,1.23,0.41,0.28,0.27,0.23,0.20,0.34,tick=64117 goal=0,,,
1787896122.6,-0.42,0.07,269.9,2.28,0.80,0.42,0.33,0.23,0.30,0.35,0.65,2.18,0.66,0.36,0.25,0.27,0.19,0.29,0.43,tick=64172 goal=0,,,
