1215.2,122.9,0.349
1231.6,113.4,0.361
1250.3,100.9,0.361
1267.4,90.5,0.353
1282.8,80.3,0.366
1297.9,68.7,0.37
1313.3,56.7,0.369
1327.0,45.1,0.36
1341.4,31.2,0.378
1354.8,17.2,0.384
1370.3,1.6,0.38
1383.0,-11.2,0.403
1395.7,-26.6,0.386
1408.6,-43.2,0.363
1419.9,-57.9,0.388
1433.3,-75.9,0.38
1443.5,-92.0,0.406
1454.5,-109.8,0.395
1465.0,-126.9,0.386
1473.8,-142.6,0.402
1482.7,-160.5,0.401
1491.1,-178.0,0.423
1498.5,-195.0,0.419
1507.0,-214.7,0.391
1513.6,-232.6,0.391
1521.0,-253.3,0.419
1526.4,-269.9,0.418
1531.2,-287.8,0.415
1535.3,-306.8,0.407
1538.7,-324.5,0.407
1542.0,-343.7,0.398
1544.7,-362.5,0.419
1546.5,-378.9,0.403
1547.0,-397.9,0.422
1546.9,-419.3,0.404
1547.0,-438.3,0.408
1545.5,-456.3,0.41
1544.4,-476.7,0.399
1542.4,-500.6,0.403
1540.7,-523.1,0.398
1538.2,-544.9,0.398
1536.6,-570.4,0.386
1533.9,-593.7,0.393
1531.4,-616.1,0.369
1528.8,-639.9,0.369
1525.7,-663.2,0.383
1523.0,-686.0,0.392
1520.2,-709.8,0.375
1516.9,-731.6,0.372
1512.6,-756.2,0.374
1508.8,-778.4,0.368
1503.9,-804.4,0.354
1500.5,-827.1,0.357
1497.2,-850.9,0.364
1493.5,-874.6,0.365
1489.4,-897.7,0.349
1485.9,-922.0,0.355
1481.8,-946.1,0.34
1477.2,-969.1,0.34
1471.9,-993.6,0.332
1467.6,-1016.1,0.331
1463.7,-1037.8,0.346
1457.8,-1063.6,0.339
1452.5,-1086.0,0.324
1447.4,-1109.4,0.327
1442.2,-1131.8,0.324
1437.1,-1155.8,0.313
1432.5,-1176.8,0.307
1426.5,-1201.5,0.303
1420.5,-1225.3,0.316
1415.0,-1247.1,0.307
1409.9,-1270.0,0.31
1403.8,-1293.2,0.307
1397.5,-1316.4,0.289
1391.0,-1340.0,0.298
1385.9,-1360.9,0.278
1380.0,-1384.6,0.281
1373.9,-1406.8,0.288
1368.1,-1430.1,0.277
1361.2,-1455.1,0.276
1356.0,-1470.3,0.282
1350.9,-1484.4,0.269
1343.4,-1502.3,0.266
1335.6,-1517.4,0.268
1326.8,-1532.6,0.259
1318.8,-1545.3,0.255
1308.7,-1558.9,0.246
1298.2,-1572.9,0.259
1287.0,-1586.3,0.259
1275.0,-1599.8,0.243
1263.1,-1611.2,0.26
1250.0,-1622.8,0.249
1237.3,-1633.3,0.264
1224.6,-1643.0,0.247
1209.1,-1653.1,0.245
1195.2,-1661.9,0.247
1179.5,-1670.8,0.227
1163.9,-1678.6,0.234
1148.6,-1686.0,0.235
