114,0.851,0.857
114,0.843,0.852
115,0.837,0.847
115,0.843,0.845
115,0.845,0.845
115,0.837,0.842
115,0.829,0.838
115,0.837,0.837
115,0.823,0.832
115,0.831,0.832
116,0.816,0.826
116,0.823,0.825
116,0.814,0.821
116,0.808,0.817
116,0.809,0.814
116,0.810,0.813
116,0.810,0.812
116,0.802,0.808
116,0.800,0.805
117,0.799,0.803
117,0.796,0.801
117,0.786,0.796
119,0.784,0.792
120,0.796,0.793
