39.4 83.6 0.546 [2.098, 0.671, -1.0, 0.169, 0.154, 0.181, 0.25, 0.322, 0.895, 0.931, 0.477, 0.368, 0.269, 0.28, 0.384, 0.627]
39.9 82.9 0.552 [2.089, 0.653, 0.343, 0.166, 0.173, 0.197, 0.255, 0.315, 0.909, 0.942, 0.48, 0.365, 0.274, 0.285, 0.403, 0.596]
40.4 80.5 0.554 [2.095, 0.667, 0.335, 0.168, 0.167, 0.193, 0.248, 0.321, 0.873, 0.949, 0.482, 0.366, 0.281, 0.293, 0.395, 0.614]
41.0 80.2 0.553 [2.113, 0.65, 0.33, 0.185, 0.158, 0.187, 0.266, 0.3, 0.908, -1.0, 0.482, 0.373, 0.278, 0.309, 0.415, 0.619]
41.5 84.2 0.559 [2.093, 0.645, 0.319, 0.171, 0.179, 0.18, 0.254, 0.315, 0.882, 0.958, 0.481, 0.377, 0.276, 0.28, 0.386, 0.614]
42.0 79.7 0.549 [2.088, 0.648, 0.322, 0.175, 0.169, 0.177, 0.274, 0.326, 0.885, 0.934, 0.485, 0.37, 0.272, 0.272, 0.387, 0.623]
42.6 85.3 0.546 [2.091, 0.635, 0.327, 0.154, 0.174, 0.172, 0.254, 0.31, 0.886, 0.95, 0.469, 0.358, 0.277, 0.278, 0.416, 0.604]
43.1 81.3 0.548 [2.075, 0.648, 0.317, 0.192, 0.163, 0.164, 0.262, 0.325, 0.89, 0.955, 0.497, 0.361, 0.276, 0.282, 0.402, 0.604]
43.6 83.9 0.536 [2.093, 0.655, 0.337, 0.178, 0.168, 0.182, 0.248, 0.308, 0.901, 0.956, 0.477, 0.37, 0.27, 0.291, 0.415, 0.617]
44.2 81.8 0.537 [2.105, 0.661, 0.322, 0.176, 0.166, 0.184, 0.276, 0.326, 0.898, 0.954, 0.479, 0.374, 0.279, 0.307, 0.399, 0.62]
44.7 87.5 0.55 [2.085, 0.641, 0.331, 0.169, 0.179, 0.178, 0.267, 0.318, 0.895, 0.939, 0.483, 0.366, 0.27, 0.281, 0.407, 0.616]
