520.67,710582,31.048,39.697,30.9,272.5,0.002,0.035,0,-70,REV,0.92,2.79,0.36,-1.00
562.25,710603,-83.838,148.137,161.5,275.7,0.017,-0.017,0,-70,REV,0.93,2.78,0.35,-1.00
520.85,710613,31.048,39.697,31.1,274.0,-0.002,-0.002,0,-70,REV,0.94,2.76,0.37,-1.00
562.47,710610,-83.841,148.138,161.3,272.5,0.009,0.017,0,-70,REV,0.92,2.75,0.34,-1.00
521.05,710638,31.046,39.695,30.9,273.9,-0.013,0.026,0,-70,REV,0.92,2.73,0.37,-1.00
562.66,710643,-83.840,148.138,161.4,273.0,-0.002,0.004,0,-70,REV,0.93,2.73,0.36,-1.00
521.24,710658,31.045,39.695,31.0,273.8,-0.012,0.015,0,-70,REV,0.91,2.71,0.36,-1.00
562.85,710656,-83.840,148.137,161.4,275.4,-0.008,-0.009,0,-70,REV,0.94,2.71,0.36,-1.00
521.44,710671,31.046,39.696,31.0,273.7,0.009,0.018,0,-70,REV,0.93,2.69,0.37,-1.00
563.04,710678,-83.839,148.137,161.5,271.4,-0.002,0.008,0,0,WAIT,0.92,2.70,0.36,-1.00
521.63,710693,31.046,39.695,31.1,279.5,-0.005,0.005,0,0,WAIT,0.92,2.67,0.35,-1.00
563.23,710691,-83.840,148.137,161.7,274.8,0.011,0.018,0,0,WAIT,0.91,2.68,0.36,-1.00
521.83,710711,31.047,39.696,31.1,276.3,-0.001,0.014,0,0,WAIT,0.92,2.69,0.37,-1.00
563.42,710714,-83.840,148.137,161.9,276.7,0.001,0.013,0,0,WAIT,0.91,2.70,0.37,-1.00
522.01,710737,31.047,39.696,31.2,273.7,0.009,0.014,0,0,WAIT,0.94,2.69,0.36,-1.00
563.60,710729,-83.839,148.137,161.9,274.5,0.001,0.038,0,0,WAIT,0.93,2.70,0.36,-1.00
522.19,710754,31.045,39.695,31.1,271.5,-0.002,-0.006,0,0,WAIT,0.93,2.68,0.37,-1.00
563.79,710744,-83.840,148.138,162.0,276.0,0.005,0.019,0,0,WAIT,0.92,4.05,0.35,-1.00
522.38,710770,31.045,39.695,31.3,272.9,0.010,-0.048,0,0,WAIT,0.93,2.69,0.37,-1.00
563.98,710744,-83.840,148.137,161.9,273.2,-0.004,0.009,0,0,WAIT,0.91,2.68,0.37,-1.00
522.57,710782,31.046,39.695,31.4,272.7,-0.006,-0.022,0,0,WAIT,0.91,2.68,0.36,-1.00
564.18,710795,-83.839,148.137,162.0,274.7,0.008,-0.004,0,0,WAIT,0.93,2.69,0.36,-1.00
522.78,710803,31.046,39.695,31.5,275.2,-0.016,0.011,0,0,WAIT,0.92,2.69,0.37,-1.00
564.39,710805,-83.841,148.138,162.1,274.8,0.024,-0.029,0,0,WAIT,0.93,2.69,0.37,-1.00
522.99,710823,31.047,39.696,31.6,275.3,-0.023,-0.001,0,0,WAIT,0.91,2.69,0.36,-1.00
564.57,710805,-83.842,148.138,162.0,274.6,0.006,0.001,0,0,WAIT,0.92,4.06,0.36,-1.00
564.76,710852,-83.843,148.139,161.8,273.5,0.005,-0.014,0,-70,REV,0.93,2.70,0.36,-1.00
523.18,710847,31.047,39.696,31.7,270.8,-0.012,0.012,0,-70,REV,0.93,2.69,0.36,-1.00
564.97,710862,-83.842,148.138,162.0,273.4,-0.003,-0.019,0,-70,REV,0.93,2.67,0.37,-1.00
523.40,710871,31.045,39.695,31.6,275.5,-0.017,-0.009,0,-70,REV,0.94,2.68,0.36,-1.00
565.15,710862,-83.843,148.139,162.0,273.5,0.005,0.011,0,-70,REV,0.92,2.65,0.37,-1.00
523.59,710878,31.044,39.694,31.9,276.7,-0.017,0.020,0,-70,REV,0.91,2.66,0.36,-1.00
565.33,710901,-83.846,148.140,162.2,274.2,0.019,0.040,0,-70,REV,0.91,2.64,0.37,-1.00
523.78,710911,31.045,39.695,31.9,272.8,0.005,0.012,0,-70,REV,0.92,2.63,0.38,-1.00
565.52,710919,-83.847,148.140,162.1,275.0,0.010,-0.006,0,-70,REV,0.94,2.62,0.37,-1.00
523.97,710929,31.044,39.694,31.9,275.3,-0.015,-0.007,0,-70,REV,0.92,2.63,0.38,-1.00
565.70,710919,-83.847,148.140,162.0,275.6,-0.000,-0.031,0,-70,REV,0.99,2.60,0.37,-1.00
524.16,710946,31.045,39.695,32.0,273.2,0.006,0.024,0,-70,REV,0.93,2.59,0.36,-1.00
565.89,710957,-83.849,148.141,162.0,276.0,0.016,0.006,0,-70,REV,0.90,2.59,0.39,-1.00
524.35,710964,31.044,39.694,32.2,273.4,-0.009,0.011,0,-70,REV,0.92,2.57,0.39,-1.00
566.09,710957,-83.849,148.141,161.7,270.8,-0.001,0.010,0,0,WAIT,0.91,2.57,0.38,-1.00
524.55,710989,31.044,39.694,32.5,277.8,-0.015,0.012,0,0,WAIT,0.92,2.58,0.38,-1.00
566.27,710997,-83.849,148.141,161.8,277.2,-0.001,-0.001,0,0,WAIT,0.91,2.58,0.38,-1.00
524.74,711007,31.044,39.694,32.7,277.5,-0.005,0.031,0,0,WAIT,0.92,2.58,0.38,-1.00
566.46,711019,-83.849,148.141,161.6,275.1,0.016,-0.026,0,0,WAIT,0.92,2.58,0.37,-1.00
524.92,711025,31.043,39.694,32.6,277.4,-0.013,-0.018,0,0,WAIT,0.91,2.58,0.37,-1.00
566.65,711037,-83.849,148.141,161.7,273.0,0.006,-0.010,0,0,WAIT,1.01,2.57,0.38,-1.00
525.11,711040,31.042,39.693,32.8,274.9,0.003,-0.020,0,0,WAIT,0.91,2.58,0.39,-1.00
566.85,711053,-83.850,148.141,161.4,277.0,0.010,-0.013,0,0,WAIT,0.91,2.57,0.38,-1.00
525.31,711063,31.041,39.692,33.0,278.6,0.002,0.017,0,0,WAIT,0.90,2.58,0.38,-1.00
567.03,711076,-83.852,148.142,161.3,277.0,0.014,-0.020,0,0,WAIT,0.93,2.58,0.38,-1.00
525.50,711083,31.041,39.692,33.1,277.4,0.001,0.031,0,0,WAIT,0.92,2.57,0.39,-1.00
567.22,711088,-83.851,148.141,161.3,274.8,-0.009,0.025,0,0,WAIT,0.91,2.57,0.38,-1.00
525.73,711099,31.043,39.694,33.2,276.0,0.008,-0.006,0,0,WAIT,0.90,2.58,0.39,-1.00
567.41,711116,-83.850,148.141,161.3,274.9,-0.017,-0.020,0,0,WAIT,0.91,2.57,0.37,-1.00
525.93,711121,31.044,39.694,33.3,272.7,-0.012,0.012,0,0,WAIT,0.90,2.58,0.39,-1.00
567.60,711136,-83.849,148.140,161.2,277.1,-0.011,-0.006,0,-70,REV,0.92,2.59,0.38,-1.00
526.12,711139,31.043,39.694,33.1,272.8,-0.001,-0.022,0,-70,REV,0.90,2.58,0.38,-1.00
567.80,711156,-83.848,148.140,161.3,277.8,0.001,-0.009,0,-70,REV,0.91,2.57,0.39,-1.00
526.32,711154,31.043,39.694,33.2,274.0,0.006,0.032,0,-70,REV,0.90,2.55,0.38,-1.00
568.02,711167,-83.847,148.140,161.4,276.0,-0.008,0.026,0,-70,REV,0.90,4.43,0.37,-1.00
526.51,711184,31.043,39.694,33.1,276.9,-0.010,-0.002,0,-70,REV,0.93,2.54,0.39,-1.00
568.20,711187,-83.847,148.140,161.4,274.9,-0.015,-0.007,0,-70,REV,0.91,2.54,0.38,-1.00
526.70,711204,31.044,39.694,33.3,275.1,0.003,-0.001,0,-70,REV,0.89,2.51,0.40,-1.00
568.40,711212,-83.846,148.139,161.4,271.6,-0.024,0.012,0,-70,REV,0.90,2.51,0.39,-1.00
526.89,711204,31.044,39.694,33.3,279.6,-0.003,-0.023,0,-70,REV,0.91,2.50,0.38,-1.00
568.60,711232,-83.844,148.139,161.2,277.3,0.003,-0.002,0,-70,REV,0.91,2.48,0.39,-1.00
527.09,711245,31.042,39.693,33.0,275.5,-0.012,-0.006,0,-70,REV,0.91,2.48,0.40,-1.00
568.79,711250,-83.844,148.139,161.3,276.8,0.006,0.008,0,-70,REV,0.90,2.48,0.40,-1.00
527.27,711262,31.042,39.693,33.2,275.9,0.013,0.012,0,-70,REV,0.92,2.48,0.39,-1.00
568.98,711260,-83.844,148.139,161.1,278.2,0.004,-0.024,0,0,WAIT,0.90,2.46,0.40,-1.00
527.47,711277,31.043,39.694,33.1,274.9,-0.006,-0.018,0,0,WAIT,0.90,2.46,0.40,-1.00
569.19,711292,-83.845,148.139,160.9,278.3,0.016,-0.011,0,0,WAIT,0.90,2.46,0.39,-1.00
527.66,711303,31.043,39.694,33.2,274.5,0.008,0.035,0,0,WAIT,0.89,2.45,2.16,-1.00
569.37,711297,-83.847,148.140,160.8,277.1,0.001,-0.011,0,0,WAIT,0.90,2.46,0.39,-1.00
527.85,711313,31.042,39.693,33.3,273.8,-0.001,0.008,0,0,WAIT,0.92,2.47,0.40,-1.00
569.56,711330,-83.845,148.139,160.7,273.0,-0.027,-0.014,0,0,WAIT,0.92,2.46,0.40,-1.00
528.04,711340,31.043,39.694,33.3,277.0,0.017,-0.001,0,0,WAIT,0.90,2.46,0.41,-1.00
569.76,711330,-83.844,148.139,160.8,278.9,0.014,-0.004,0,0,WAIT,0.90,2.46,0.41,-1.00
528.23,711340,31.043,39.694,33.3,273.9,0.001,0.015,0,0,WAIT,0.91,2.64,0.40,-1.00
569.97,711371,-83.843,148.139,160.8,278.2,-0.007,0.010,0,0,WAIT,0.92,2.46,0.39,-1.00
528.42,711366,31.042,39.693,33.2,277.9,-0.008,-0.011,0,0,WAIT,0.91,2.46,0.40,-1.00
570.16,711388,-83.844,148.139,160.9,274.9,-0.005,0.029,0,0,WAIT,0.90,2.46,0.40,-1.00
528.60,711393,31.041,39.692,33.3,274.4,-0.007,0.021,0,0,WAIT,0.91,2.45,0.40,-1.00
570.36,711408,-83.843,148.138,160.8,275.5,-0.002,-0.018,0,0,WAIT,0.90,2.45,0.41,-1.00
528.80,711393,31.041,39.693,33.5,276.5,-0.008,0.021,0,0,WAIT,0.91,2.46,0.40,-1.00
570.55,711416,-83.844,148.139,160.7,275.4,0.003,0.005,0,-70,REV,0.91,2.46,0.40,-1.00
528.98,711418,31.041,39.692,33.4,275.9,0.015,0.008,0,0,WAIT,0.91,2.47,0.40,-1.00
570.74,711434,-83.843,148.138,160.9,275.8,0.012,-0.011,0,-70,REV,0.89,2.45,0.39,-1.00
529.18,711449,31.041,39.692,33.3,273.6,-0.007,0.026,0,-70,REV,0.91,2.46,0.40,-1.00
570.92,711434,-83.843,148.139,160.7,275.7,-0.001,-0.018,0,-70,REV,0.91,2.43,0.40,-1.00
529.36,711471,31.040,39.692,33.5,276.5,-0.006,0.024,0,-70,REV,0.90,2.43,0.41,-1.00
571.11,711486,-83.844,148.139,160.8,280.2,0.010,0.032,0,-70,REV,0.92,2.41,0.40,-1.00
529.55,711471,31.040,39.692,33.7,276.0,0.002,0.021,0,-70,REV,0.88,2.40,0.41,-1.00
571.30,711507,-83.843,148.139,160.8,276.6,0.005,0.008,0,-70,REV,0.89,2.40,0.41,-1.00
529.74,711504,31.041,39.692,34.1,276.4,0.002,0.065,0,-70,REV,0.89,2.39,0.41,-1.00
571.48,711524,-83.845,148.139,161.0,281.4,0.010,0.037,0,-70,REV,0.88,2.38,0.41,-1.00
529.93,711504,31.041,39.692,34.3,276.5,0.010,0.015,0,-70,REV,0.89,2.39,0.41,-1.00
571.67,711539,-83.845,148.139,161.0,277.8,0.000,-0.002,0,-70,REV,0.90,2.37,0.42,-1.00
530.13,711547,31.042,39.693,34.4,274.3,-0.015,-0.009,0,-70,REV,0.92,2.36,0.41,-1.00
571.88,711562,-83.845,148.139,161.4,276.7,0.005,0.042,0,0,WAIT,0.90,2.33,0.43,-1.00
530.31,711560,31.041,39.692,34.5,277.1,-0.011,0.007,0,-70,REV,0.90,2.34,0.42,-1.00
572.06,711580,-83.845,148.139,161.4,274.4,-0.004,0.004,0,0,WAIT,0.89,2.33,0.41,-1.00
530.52,711582,31.041,39.692,34.5,278.1,-0.005,-0.028,0,0,WAIT,0.88,2.34,0.42,-1.00
572.25,711590,-83.848,148.140,161.6,277.5,0.019,0.000,0,0,WAIT,0.91,2.35,0.42,-1.00
530.72,711603,31.040,39.692,34.7,274.4,-0.007,0.011,0,0,WAIT,0.89,2.34,0.42,-1.00
572.43,711610,-83.846,148.139,161.8,275.8,-0.008,0.007,0,0,WAIT,0.90,2.35,0.42,-1.00
530.92,711618,31.040,39.692,34.4,275.9,-0.007,-0.033,0,0,WAIT,0.90,2.34,0.42,-1.00
572.62,711610,-83.845,148.139,161.7,276.7,0.002,-0.010,0,0,WAIT,0.91,2.34,0.43,-1.00
531.11,711638,31.039,39.691,34.5,277.4,-0.027,0.016,0,0,WAIT,0.90,2.35,0.42,-1.00
572.80,711658,-83.845,148.139,161.8,276.5,0.002,0.029,0,0,WAIT,0.90,2.34,0.41,-1.00
531.30,711666,31.037,39.689,34.5,279.3,0.009,-0.004,0,0,WAIT,0.91,2.35,0.42,-1.00
572.99,711671,-83.846,148.139,161.7,277.6,0.000,-0.000,0,0,WAIT,0.90,2.34,0.42,-1.00
531.49,711683,31.036,39.689,34.5,276.2,-0.006,0.026,0,0,WAIT,0.90,2.34,0.43,-1.00
573.17,711686,-83.845,148.139,162.0,279.9,-0.008,0.037,0,0,WAIT,0.90,2.35,0.42,-1.00
531.67,711696,31.036,39.689,34.3,277.3,0.006,-0.031,0,0,WAIT,0.89,2.34,0.42,-1.00
573.37,711686,-83.845,148.139,161.9,278.2,0.010,0.017,0,0,WAIT,0.89,2.33,0.42,-1.00
531.86,711719,31.035,39.688,34.3,275.9,-0.012,-0.000,0,0,WAIT,0.90,2.33,0.41,-1.00
573.56,711731,-83.845,148.139,161.9,276.2,-0.003,-0.003,0,-70,REV,0.90,2.34,0.42,-1.00
532.06,711719,31.033,39.687,34.5,277.9,-0.007,0.021,0,70,REV,0.91,2.33,2.16,-1.00
573.75,711741,-83.848,148.140,161.9,277.4,0.018,-0.015,0,-70,REV,0.89,2.32,0.43,-1.00
532.27,711761,31.031,39.685,34.5,279.2,-0.018,0.023,0,-70,REV,0.92,2.31,0.42,-1.00
573.93,711756,-83.847,148.140,162.0,277.5,-0.002,0.025,0,-70,REV,0.89,2.31,0.42,-1.00
532.45,711766,31.032,39.686,34.5,278.6,0.018,-0.002,0,-70,REV,0.90,2.30,0.42,-1.00
574.12,711782,-83.848,148.140,161.9,278.9,0.002,-0.032,0,-70,REV,0.91,2.31,0.44,-1.00
532.64,711794,31.032,39.686,34.5,276.6,-0.011,-0.000,0,-70,REV,0.91,2.28,0.43,-1.00
574.31,711807,-83.848,148.140,161.8,279.0,-0.016,-0.042,0,-70,REV,0.90,2.28,0.44,-1.00
532.83,711817,31.030,39.685,34.3,278.5,-0.014,0.003,0,-70,REV,0.89,2.27,0.44,-1.00
574.49,711827,-83.848,148.140,161.7,276.7,0.006,0.012,0,-70,REV,0.90,2.26,0.43,-1.00
533.01,711824,31.030,39.685,34.7,275.7,-0.008,0.052,0,-70,REV,0.91,2.26,0.43,-1.00
574.69,711839,-83.848,148.140,161.7,277.3,-0.014,0.003,0,-70,REV,0.89,2.24,0.44,-1.00
533.20,711842,31.031,39.686,34.6,282.6,0.011,-0.009,0,-70,REV,0.90,2.23,0.45,-1.00
574.89,711839,-83.851,148.141,161.7,281.0,0.015,-0.003,0,0,WAIT,0.89,2.23,0.44,-1.00
533.39,711875,31.034,39.688,34.4,275.8,0.012,-0.032,0,0,WAIT,0.89,2.25,0.43,-1.00
575.07,711839,-83.850,148.141,162.0,281.0,-0.011,0.018,0,0,WAIT,0.89,2.23,0.44,-1.00
533.58,711880,31.035,39.688,34.5,277.9,0.001,0.017,0,0,WAIT,0.90,2.23,0.43,-1.00
575.25,711903,-83.851,148.141,162.2,277.1,0.027,0.031,0,0,WAIT,0.89,2.24,0.44,-1.00
533.77,711913,31.036,39.689,34.3,281.9,-0.004,0.001,0,0,WAIT,0.89,2.24,0.44,-1.00
575.44,711915,-83.850,148.141,162.3,279.7,-0.002,-0.002,0,0,WAIT,0.92,2.24,0.43,-1.00
533.95,711918,31.035,39.688,34.4,276.1,-0.001,0.005,0,0,WAIT,0.88,2.24,0.44,-1.00
575.62,711930,-83.850,148.141,162.3,276.7,-0.011,-0.005,0,0,WAIT,0.89,2.22,0.43,-1.00
534.13,711918,31.036,39.689,34.5,280.0,0.013,0.021,0,0,WAIT,0.89,2.24,0.44,-1.00
575.83,711950,-83.851,148.141,162.2,278.8,0.002,-0.015,0,0,WAIT,0.89,2.25,0.44,-1.00
534.33,711968,31.037,39.689,34.5,280.4,0.000,0.001,0,0,WAIT,0.89,2.22,0.44,-1.00
576.02,711950,-83.851,148.141,162.2,278.4,0.006,0.008,0,0,WAIT,0.88,2.24,0.43,-1.00
534.52,711983,31.037,39.690,34.7,281.2,0.006,0.030,0,0,WAIT,0.88,2.24,0.45,-1.00
576.21,711950,-83.852,148.141,162.3,279.5,0.018,0.011,0,0,WAIT,0.89,2.25,0.44,-1.00
534.71,711983,31.035,39.688,34.7,279.8,-0.002,-0.027,0,0,WAIT,0.90,2.23,0.43,-1.00
576.40,712016,-83.853,148.142,162.4,277.4,0.006,0.030,0,-70,REV,0.90,2.24,0.43,-1.00
534.90,712019,31.035,39.688,34.8,280.0,0.004,-0.011,0,0,WAIT,0.91,2.24,2.17,-1.00
576.58,712034,-83.854,148.142,162.5,276.1,0.001,0.049,0,-70,REV,0.91,2.22,0.44,-1.00
535.10,712029,31.035,39.688,34.7,279.2,-0.009,0.004,0,-70,REV,0.88,2.23,2.33,-1.00
576.77,712049,-83.854,148.142,162.8,278.4,-0.000,0.014,0,-70,REV,0.91,2.21,0.44,-1.00
535.29,712054,31.034,39.688,34.7,279.2,-0.004,0.002,0,-70,REV,0.88,2.21,0.44,-1.00
576.95,712056,-83.854,148.142,163.1,280.5,-0.006,0.029,0,-70,REV,0.89,2.19,0.44,-1.00
535.48,712084,31.032,39.686,34.7,282.2,-0.006,0.002,0,-70,REV,0.90,2.20,0.45,-1.00
577.15,712089,-83.854,148.142,163.0,280.0,-0.007,0.015,0,-70,REV,0.89,2.19,0.44,-1.00
535.68,712102,31.033,39.687,34.5,278.4,-0.001,-0.006,0,-70,REV,0.90,2.17,0.44,-1.00
577.34,712100,-83.854,148.142,163.2,281.1,-0.006,0.006,0,-70,REV,0.87,2.17,0.45,-1.00
535.87,712112,31.032,39.686,34.6,280.3,-0.007,0.023,0,-70,REV,0.89,2.17,0.45,-1.00
577.54,712100,-83.854,148.142,163.3,281.5,0.008,0.001,0,-70,REV,0.91,4.05,0.45,-1.00
536.06,712135,31.032,39.686,34.7,278.9,0.007,-0.003,0,-70,REV,0.90,2.16,0.46,-1.00
577.73,712137,-83.854,148.142,163.4,278.5,-0.016,-0.002,0,0,WAIT,0.90,2.15,0.46,-1.00
536.24,712160,31.035,39.688,34.8,279.2,0.008,-0.006,0,-70,REV,0.90,2.15,0.46,-1.00
577.91,712165,-83.854,148.142,163.4,278.7,0.011,0.012,0,0,WAIT,0.89,2.14,0.46,-1.00
536.43,712175,31.035,39.688,34.6,280.1,0.006,-0.014,0,0,WAIT,0.91,2.15,0.46,-1.00
578.09,712180,-83.854,148.142,163.4,278.0,-0.006,-0.015,0,0,WAIT,0.89,2.14,0.45,-1.00
536.62,712191,31.033,39.687,34.7,277.6,-0.013,0.003,0,0,WAIT,0.88,2.14,2.16,-1.00
578.29,712198,-83.853,148.142,163.2,280.3,-0.014,-0.047,0,0,WAIT,0.89,2.14,0.46,-1.00
536.80,712208,31.033,39.687,34.5,278.2,-0.004,0.013,0,0,WAIT,0.90,2.14,0.46,-1.00
578.48,712223,-83.853,148.142,163.5,280.6,0.007,0.012,0,0,WAIT,0.89,2.13,0.45,-1.00
536.99,712226,31.033,39.687,34.7,278.7,0.002,0.021,0,0,WAIT,0.90,2.14,0.45,-1.00
578.67,712228,-83.853,148.142,163.2,279.8,-0.004,-0.053,0,0,WAIT,0.89,2.14,0.46,-1.00
537.19,712251,31.034,39.687,34.6,284.3,0.005,-0.007,0,0,WAIT,0.90,2.13,0.46,-1.00
578.86,712264,-83.853,148.142,163.2,281.7,-0.007,-0.000,0,0,WAIT,0.90,2.15,0.46,-1.00
537.41,712274,31.034,39.687,34.5,277.9,0.003,-0.005,0,0,WAIT,0.90,2.15,0.47,-1.00
579.08,712272,-83.853,148.142,163.2,277.4,-0.011,-0.010,0,0,WAIT,0.87,2.15,0.45,-1.00
537.60,712287,31.034,39.688,34.4,281.4,0.007,-0.017,0,0,WAIT,0.87,2.15,0.46,-1.00
579.26,712302,-83.852,148.141,163.2,282.1,0.008,0.001,0,0,WAIT,0.88,2.15,0.46,-1.00
537.78,712312,31.034,39.688,34.4,279.4,-0.004,0.027,0,0,WAIT,0.90,2.14,0.46,-1.00
579.46,712322,-83.853,148.142,163.4,278.6,-0.006,0.009,0,-70,REV,0.91,2.14,0.47,-1.00
537.97,712328,31.034,39.687,34.4,276.8,-0.005,-0.009,0,-70,REV,0.89,4.03,0.45,-1.00
579.65,712335,-83.853,148.142,163.3,279.4,-0.003,-0.012,0,-70,REV,0.89,2.13,0.45,-1.00
538.16,712348,31.035,39.688,34.2,278.1,-0.003,-0.031,0,-70,REV,0.91,2.13,0.46,-1.00
579.84,712335,-83.852,148.142,163.2,281.4,0.007,0.012,0,-70,REV,0.91,2.12,0.47,-1.00
538.34,712358,31.035,39.688,34.2,282.4,-0.010,0.020,0,-70,REV,0.90,2.11,0.45,-1.00
580.03,712368,-83.852,148.141,163.3,281.6,-0.002,0.004,0,-70,REV,0.91,2.11,0.47,-1.00
538.53,712386,31.036,39.689,34.6,280.1,0.012,0.029,0,-70,REV,0.91,2.11,0.46,-1.00
580.21,712393,-83.852,148.142,163.3,280.4,0.001,0.003,0,-70,REV,0.86,2.09,0.46,-1.00
538.72,712408,31.040,39.692,34.6,280.9,0.037,0.004,0,-70,REV,0.89,2.07,0.48,-1.00
580.40,712411,-83.852,148.141,163.7,280.0,0.009,0.063,0,-70,REV,0.90,2.08,0.48,-1.00
538.91,712418,31.040,39.691,34.8,280.7,-0.016,0.023,0,-70,REV,0.88,2.09,0.48,-1.00
580.58,712426,-83.853,148.142,163.9,280.2,-0.005,-0.007,0,-70,REV,0.90,2.06,0.47,-1.00
539.10,712439,31.039,39.691,34.9,281.1,-0.017,0.002,0,-70,REV,0.90,2.05,0.47,-1.00
580.77,712426,-83.853,148.142,163.5,280.9,-0.017,-0.058,0,0,WAIT,0.89,2.06,0.47,-1.00
539.30,712461,31.039,39.691,34.9,279.2,0.010,-0.001,0,0,WAIT,0.90,2.05,0.46,-1.00
580.96,712469,-83.851,148.141,163.5,281.5,-0.000,-0.021,0,0,WAIT,0.89,2.06,0.46,-1.00
539.48,712476,31.039,39.691,35.1,277.7,-0.003,-0.011,0,0,WAIT,0.91,2.05,0.47,-1.00
581.15,712487,-83.852,148.141,163.4,281.5,0.006,-0.045,0,0,WAIT,0.90,3.71,0.47,-1.00
539.68,712476,31.038,39.690,35.0,281.9,-0.003,0.012,0,0,WAIT,0.91,2.05,0.48,-1.00
581.33,712507,-83.852,148.142,163.4,280.9,-0.007,-0.001,0,0,WAIT,0.88,2.06,0.47,-1.00
539.88,712522,31.037,39.690,35.0,281.2,0.006,0.000,0,0,WAIT,0.90,2.06,0.47,-1.00
581.53,712514,-83.852,148.141,163.4,280.2,-0.009,-0.032,0,0,WAIT,0.88,2.07,0.46,-1.00
540.07,712542,31.038,39.690,35.0,281.1,0.009,0.021,0,0,WAIT,0.89,2.05,0.48,-1.00
581.71,712544,-83.851,148.141,163.4,278.6,-0.001,-0.001,0,0,WAIT,0.91,2.04,2.42,-1.00
540.25,712547,31.038,39.690,35.1,281.2,0.011,-0.012,0,0,WAIT,0.89,2.05,0.47,-1.00
581.90,712544,-83.851,148.141,163.4,282.0,0.001,0.012,0,0,WAIT,0.90,2.04,0.47,-1.00
540.45,712577,31.037,39.690,35.0,282.4,0.001,-0.009,0,0,WAIT,0.90,2.06,0.47,-1.00
582.09,712544,-83.850,148.141,163.5,279.0,-0.017,-0.022,0,0,WAIT,0.89,2.05,0.48,-1.00
540.65,712577,31.037,39.689,35.1,277.9,-0.007,-0.012,0,0,WAIT,0.88,2.06,0.46,-1.00
582.28,712588,-83.849,148.141,163.6,284.2,-0.012,0.023,0,-70,REV,0.89,2.06,0.47,-1.00
540.84,712603,31.035,39.688,34.8,278.9,-0.001,-0.035,0,0,?,0.88,2.05,0.46,-1.00
582.46,712623,-83.847,148.140,163.8,279.1,-0.013,0.007,0,-70,REV,0.91,2.04,0.48,-1.00
541.03,712635,31.037,39.689,35.1,279.8,-0.004,0.052,0,-70,REV,0.91,2.03,0.47,-1.00
582.66,712643,-83.845,148.139,163.8,280.8,-0.005,0.014,0,-70,REV,0.90,2.04,2.41,-1.00
541.21,712640,31.039,39.691,35.3,280.4,0.013,0.027,0,-70,REV,0.90,2.02,0.48,-1.00
582.86,712660,-83.844,148.139,164.1,282.3,0.002,0.009,0,-70,REV,0.92,2.02,0.47,-1.00
541.41,712676,31.041,39.692,35.2,282.3,-0.010,0.002,0,-70,REV,0.91,2.01,0.48,-1.00
583.05,712673,-83.843,148.139,164.3,279.3,-0.006,0.021,0,-70,REV,0.90,2.00,0.48,-1.00
541.61,712696,31.042,39.693,35.2,280.8,0.013,0.007,0,-70,REV,0.90,2.43,0.47,-1.00
583.24,712698,-83.843,148.139,164.3,282.8,0.004,-0.003,0,-70,REV,0.92,1.99,0.47,-1.00
541.79,712713,31.043,39.693,35.3,283.2,-0.005,0.004,0,-70,REV,0.90,1.98,0.48,-1.00
583.42,712716,-83.844,148.139,164.1,282.3,0.002,-0.031,0,-70,REV,0.90,1.97,0.49,-1.00
541.98,712713,31.041,39.692,35.4,277.1,-0.007,-0.007,0,-70,REV,0.91,3.88,0.48,-1.00
583.61,712728,-83.843,148.139,164.0,280.1,-0.013,-0.048,0,0,WAIT,0.90,1.96,0.48,-1.00
542.18,712748,31.040,39.691,35.5,284.4,-0.007,0.035,0,0,WAIT,0.91,3.88,0.48,-1.00
583.79,712756,-83.844,148.139,163.9,279.7,0.011,0.003,0,0,WAIT,0.88,1.96,0.48,-1.00
542.39,712774,31.040,39.691,35.9,280.2,-0.008,0.032,0,0,WAIT,0.91,1.96,0.48,-1.00
583.97,712756,-83.845,148.139,163.9,285.5,-0.009,0.002,0,0,WAIT,0.90,1.98,0.48,-1.00
542.59,712774,31.039,39.691,35.9,280.1,0.011,-0.028,0,0,WAIT,0.90,1.97,0.49,-1.00
584.17,712794,-83.844,148.139,163.9,283.2,-0.008,0.002,0,0,WAIT,0.90,1.97,0.48,-1.00
584.35,712811,-83.845,148.139,164.2,281.3,0.011,-0.009,0,0,WAIT,0.90,1.96,0.48,-1.00
542.78,712774,31.039,39.691,35.8,280.6,0.002,-0.002,0,0,WAIT,0.90,1.98,0.48,-1.00
584.54,712814,-83.845,148.139,164.3,282.5,-0.001,-0.023,0,0,WAIT,0.89,1.96,0.47,-1.00
542.97,712826,31.039,39.691,35.9,283.3,-0.006,0.009,0,0,WAIT,0.90,1.96,0.47,-1.00
584.73,712837,-83.842,148.139,164.3,279.7,-0.009,0.013,0,0,WAIT,0.90,1.97,0.47,-1.00
543.16,712847,31.038,39.690,36.0,279.7,-0.013,-0.006,0,0,WAIT,0.91,1.96,0.49,-1.00
584.92,712864,-83.842,148.139,164.2,281.6,0.003,-0.008,0,0,WAIT,0.89,1.96,0.49,-1.00
543.35,712869,31.038,39.690,35.9,281.1,-0.004,-0.023,0,0,WAIT,0.90,1.97,0.48,-1.00
543.54,712885,31.038,39.690,35.8,283.7,0.007,-0.004,0,0,WAIT,0.90,1.98,0.48,-1.00
585.12,712872,-83.840,148.138,164.6,281.3,-0.008,0.036,0,0,WAIT,0.91,1.98,0.48,-1.00
