0.04,0,-0.000,-0.000,360.0,359.4,0.013,-0.028,0,70,REV,0.11,0.13,1.49
0.04,0,-0.000,-0.000,360.0,359.4,0.013,-0.028,0,70,REV,0.11,0.13,1.49
0.04,0,-0.000,-0.000,360.0,359.4,0.013,-0.028,0,70,REV,0.11,0.13,1.49
0.04,0,0.000,-0.000,360.0,359.4,0.013,-0.028,0,70,REV,0.11,0.13,1.49
0.04,0,0.000,-0.000,360.0,359.4,0.013,-0.028,0,70,REV,0.11,0.13,1.49
0.04,0,0.000,-0.000,360.0,359.4,0.013,-0.028,0,70,REV,0.11,0.13,1.49
0.04,0,0.000,-0.000,360.0,359.4,0.013,-0.028,0,70,REV,0.11,0.13,1.49
0.04,0,0.000,-0.000,360.0,359.4,0.013,-0.028,0,70,REV,0.11,0.13,1.49
0.04,0,0.000,-0.000,360.0,359.4,0.013,-0.028,0,70,REV,0.11,0.13,1.49
0.04,0,0.000,-0.000,360.0,359.4,0.013,-0.028,0,70,REV,0.11,0.13,1.49
0.04,0,0.000,-0.000,360.0,359.4,0.013,-0.028,0,70,REV,0.11,0.13,1.49
0.04,0,0.000,-0.000,360.0,359.4,0.013,-0.028,0,70,REV,0.11,0.13,1.49
0.04,0,0.000,-0.000,360.0,359.4,0.013,-0.028,0,70,REV,0.11,0.13,1.49
0.04,0,0.000,-0.000,360.0,359.4,0.013,-0.031,0,70,REV,0.11,0.13,1.49
0.04,0,0.000,-0.000,360.0,359.4,0.013,-0.031,0,70,REV,0.11,0.13,1.49
0.05,0,0.000,-0.000,360.0,359.4,0.013,-0.031,0,70,REV,0.11,0.13,1.49
0.05,0,0.000,-0.000,360.0,359.4,0.013,-0.031,0,70,REV,0.11,0.13,1.49
0.05,0,0.000,-0.000,360.0,359.4,0.025,-0.031,0,70,REV,0.11,0.13,1.49
0.05,0,0.000,-0.000,360.0,359.4,0.025,-0.031,0,70,REV,0.11,0.13,1.49
0.05,0,0.000,-0.000,360.0,4.1,0.025,-0.031,0,70,REV,0.11,0.13,1.49
0.05,0,0.000,-0.000,360.0,4.1,0.025,-0.031,0,70,REV,0.11,0.13,1.49
0.05,0,0.000,-0.000,360.0,4.1,0.025,-0.031,0,70,REV,0.11,0.13,1.49
0.05,0,0.000,-0.000,360.0,4.1,0.025,-0.031,0,70,REV,0.11,0.13,1.49
0.05,0,0.000,-0.000,360.0,4.1,0.025,-0.031,0,70,REV,0.11,0.13,1.49
0.05,0,0.000,-0.000,360.0,4.1,0.025,-0.031,0,70,REV,0.09,0.13,1.50
0.05,0,0.000,-0.000,360.0,4.1,0.025,-0.031,0,70,REV,0.09,0.13,1.50
0.05,0,0.000,-0.000,360.0,4.1,0.025,-0.031,0,70,REV,0.09,0.13,1.50
0.05,0,0.000,-0.000,360.0,4.1,0.025,-0.031,0,70,REV,0.09,0.13,1.50
0.05,0,0.000,-0.000,360.0,4.1,0.025,-0.031,0,70,REV,0.09,0.13,1.50
0.05,394019,0.000,-0.000,359.9,4.1,0.025,-0.031,0,70,REV,0.09,0.13,1.50
0.05,394019,0.000,-0.000,359.9,4.1,0.025,-0.031,0,70,REV,0.09,0.13,1.50
0.05,394019,0.000,-0.000,359.9,4.1,0.025,-0.031,0,70,REV,0.09,0.13,1.50
0.05,394019,0.000,-0.000,359.9,4.1,0.025,-0.031,0,70,REV,0.09,0.13,1.50
