30.09,94,128.3,0.00,-1.04,38,100,FWD,1.97;1.61;1.23;0.88;-1.00;0.64;0.72;1.02;2.42;2.81;0.74;0.48;0.40;0.39;0.47;2.29,tick=129788 goal=0 lap=0 last=0.0 best=0.0
30.41,95,116.5,0.52,1.07,38,-100,FWD,1.80;1.55;1.36;1.16;1.00;0.84;0.85;1.04;1.71;6.00;0.72;0.37;0.27;0.27;0.31;2.23,tick=129820 goal=0 lap=0 last=0.0 best=0.0
30.73,96,125.6,0.56,-1.14,28,-94.5,FWD,1.31;1.17;1.06;0.98;0.98;0.93;1.03;1.43;3.44;1.07;0.39;0.31;0.35;3.08;2.03;1.53,tick=129852 goal=0 lap=0 last=0.0 best=0.0
31.05,97,84.3,0.54,-1.02,28,-100,FWD,1.46;1.13;1.00;0.95;0.95;1.00;1.08;1.19;1.35;2.00;6.00;0.42;0.43;0.53;0.99;2.25,tick=129884 goal=0 lap=0 last=0.0 best=0.0
31.37,98,46.8,0.53,-1.04,18,27.96,FWD,2.90;1.64;1.15;0.94;0.89;0.92;1.04;1.22;1.38;1.55;1.88;0.57;0.42;0.41;0.43;0.65,tick=129916 goal=0 lap=0 last=0.0 best=0.0
31.69,99,29.4,0.48,0.26,-45,-31.499999999999996,REV,0.40;2.48;1.52;1.15;0.98;0.96;1.09;1.29;1.55;1.77;1.88;0.41;0.28;0.23;0.23;0.26,tick=129949 goal=0 lap=0 last=0.0 best=0.0
32.01,100,37.2,0.01,-0.01,-45,-31.499999999999996,REV,0.18;2.21;1.43;1.12;1.01;1.03;1.18;1.49;1.82;2.03;0.46;0.16;0.10;0.10;0.10;0.12,tick=129981 goal=0 lap=0 last=0.0 best=0.0
32.33,101,36.3,-0.14,0.09,-45,-31.499999999999996,REV,0.25;2.15;1.42;1.11;0.99;1.02;1.17;1.48;1.83;2.00;0.53;0.19;0.14;0.11;0.11;0.14,tick=130013 goal=0 lap=0 last=0.0 best=0.0
32.65,102,36.9,-0.16,0.08,-45,-31.499999999999996,REV,0.38;2.01;1.36;1.06;0.98;1.01;1.19;1.50;1.79;1.90;0.56;0.26;0.18;0.17;0.19;0.20,tick=130045 goal=0 lap=0 last=0.0 best=0.0
32.97,103,37.8,-0.13,0.10,-45,-31.499999999999996,REV,0.54;1.90;1.30;1.05;0.98;1.03;1.21;1.44;1.70;1.82;2.06;0.30;0.24;0.21;0.20;0.29,tick=130077 goal=0 lap=0 last=0.0 best=0.0
33.29,104,44.8,-0.15,0.09,-45,-72.96,REV,3.56;-1.00;1.26;1.05;0.95;1.03;1.16;1.39;1.63;1.74;2.01;0.34;0.26;0.24;0.27;0.35,tick=130109 goal=0 lap=0 last=0.0 best=0.0
33.61,105,52.8,-0.15,0.23,18,41.1,FWD,2.88;1.68;1.22;1.00;0.98;1.08;1.19;1.38;1.56;1.68;2.07;0.35;0.30;0.30;0.32;0.43,tick=130141 goal=0 lap=0 last=0.0 best=0.0
33.93,106,56.7,-0.09,0.00,18,-100,FWD,2.69;1.63;1.19;1.01;0.98;1.03;1.20;1.36;1.49;1.60;-1.00;0.37;0.30;0.30;0.34;0.51,tick=130173 goal=0 lap=0 last=0.0 best=0.0
34.25,107,54.0,-0.01,0.02,18,40.31999999999999,FWD,2.76;1.67;1.21;1.03;0.97;1.04;1.15;1.32;1.46;1.59;1.97;0.38;0.30;0.29;0.35;0.53,tick=130205 goal=0 lap=0 last=0.0 best=0.0
34.57,108,50.9,0.04,0.05,18,40.74,FWD,2.69;1.65;1.20;1.00;0.99;1.03;1.16;1.33;1.45;1.59;2.01;0.39;0.31;0.30;0.35;0.51,tick=130237 goal=0 lap=0 last=0.0 best=0.0
34.89,109,56.7,0.10,0.05,18,40.260000000000005,FWD,2.53;1.57;1.14;0.99;0.96;1.05;1.17;1.39;1.52;1.66;2.16;0.36;0.29;0.29;0.34;0.52,tick=130269 goal=0 lap=0 last=0.0 best=0.0
35.22,110,61.6,0.14,0.11,18,41.580000000000005,FWD,2.26;1.47;1.10;0.97;0.98;1.09;1.25;1.49;1.62;1.77;0.47;0.33;0.29;0.29;0.35;0.58,tick=130301 goal=0 lap=0 last=0.0 best=0.0
35.54,111,61.9,0.16,0.16,28,0.0,FWD,1.94;1.30;1.04;0.95;0.97;1.11;1.33;1.57;1.72;1.93;0.41;0.31;0.28;0.30;0.38;0.73,tick=130333 goal=0 lap=0 last=0.0 best=0.0
35.86,112,65.4,0.22,0.04,28,-31.499999999999996,FWD,1.70;1.19;0.96;0.91;0.97;1.14;1.39;1.70;1.84;2.12;0.40;0.30;0.28;0.28;0.39;3.51,tick=130365 goal=0 lap=0 last=0.0 best=0.0
36.18,113,62.9,0.24,-0.19,28,-31.499999999999996,FWD,1.65;1.14;0.92;0.86;0.89;1.08;1.41;1.79;1.99;2.23;0.40;0.29;0.26;0.28;0.38;3.73,tick=130397 goal=0 lap=0 last=0.0 best=0.0
